UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
796,1,25,13,12,0,0,1,0,0,0,0,2,0,0,0,0,2,4,2,0,0,1,0,0,1
797,1,48,10,19,5,0,1,0,0,0,0,0,3,3,0,1,2,5,7,0,1,1,0,0,0
798,1,11,26,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
799,1,84,20,78,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0
800,1,44,12,8,0,0,0,0,0,0,0,0,2,2,2,0,3,19,5,0,0,2,0,0,1
801,1,19,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
802,1,1286,14,127,76,3,5,0,13,2,2,3,40,103,9,2,30,776,64,1,6,10,1,9,4
803,1,2490,22,1002,132,7,37,34,12,2,7,20,98,214,73,14,124,308,273,2,39,38,5,15,34
804,1,30,69,24,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0
805,1,12,30,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
806,1,605,5,42,33,0,5,3,4,0,0,11,19,56,14,2,24,294,72,3,9,5,1,4,4
807,1,21,28,0,1,0,0,1,0,0,0,0,1,11,0,0,0,2,2,0,1,0,0,2,0
808,1,37,102,15,2,0,0,0,0,0,0,0,2,3,1,1,1,7,3,0,1,0,0,0,1
809,1,11,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
810,1,20,6,2,2,0,0,0,0,0,0,0,0,13,0,0,1,0,1,1,0,0,0,0,0
811,1,64,32,24,3,0,0,0,1,0,0,1,2,6,0,1,4,10,9,0,0,1,1,0,1
812,1,18,2,8,1,0,0,0,1,0,0,0,1,2,0,0,1,1,2,0,0,1,0,0,0
813,1,17,23,9,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0
814,1,102,6,50,2,1,3,1,0,0,1,0,0,7,2,3,7,13,2,0,5,1,0,2,2
815,1,76,1,2,1,1,0,0,0,0,1,2,2,4,3,1,2,46,4,0,4,2,0,1,0
816,1,75,40,50,1,0,1,0,0,0,1,1,2,6,0,0,2,4,3,0,1,3,0,0,0
817,1,59,8,21,6,0,1,0,0,0,0,1,5,6,1,0,2,7,9,0,0,0,0,0,0
818,1,19,8,3,2,0,1,0,0,0,0,0,0,0,0,0,1,3,8,0,1,0,0,0,0
819,1,11,14,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
820,1,1806,39,1510,24,3,6,2,7,0,2,5,27,43,11,2,23,60,59,0,5,8,1,3,5
821,1,21,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,4,11,0,0,0,0,0,0
822,1,57,26,53,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
823,1,29,82,18,1,0,0,0,0,0,0,1,0,3,2,0,0,2,1,0,0,1,0,0,0
824,1,13,27,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
825,1,27,7,1,1,0,0,0,0,0,0,0,0,0,2,1,1,5,14,0,0,1,0,1,0
826,1,27,2,20,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
827,1,41,4,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
828,1,111,35,6,8,0,4,0,1,0,2,0,2,8,0,1,4,61,9,0,3,0,0,1,1
829,1,26,28,12,3,0,0,0,0,0,0,0,0,2,0,0,2,3,3,0,0,1,0,0,0
830,1,45,16,27,3,0,0,1,0,0,0,0,3,2,0,0,2,1,6,0,0,0,0,0,0
831,1,26,36,2,2,0,0,0,1,0,0,0,1,1,0,0,1,11,2,0,2,3,0,0,0
832,1,23,2,3,2,0,0,0,1,0,0,0,1,9,0,0,2,4,1,0,0,0,0,0,0
833,1,23,16,13,0,0,0,0,0,0,0,0,2,1,0,0,0,5,2,0,0,0,0,0,0
834,1,43,34,23,5,0,0,0,0,0,0,0,1,3,0,1,3,5,1,0,0,0,0,0,1
835,1,55,4,14,8,0,0,0,0,0,0,0,2,4,0,1,3,10,5,0,5,0,0,1,2
836,1,53,3,23,3,0,0,1,0,0,0,0,1,5,1,0,2,8,5,0,1,1,1,0,1
837,1,34,8,8,3,0,1,0,0,0,0,0,3,2,1,0,0,13,2,0,0,1,0,0,0
838,1,20,2,2,1,0,0,0,0,0,0,0,1,2,0,0,1,11,2,0,0,0,0,0,0
839,1,41,20,28,2,0,1,0,0,0,0,0,1,2,0,0,2,1,2,0,1,1,0,0,0
840,1,42,14,25,2,0,0,0,1,0,0,0,3,3,1,0,1,2,3,0,0,0,0,0,1
841,1,31,1,1,1,0,1,1,0,0,0,0,0,1,0,0,6,15,4,0,1,0,0,0,0
842,1,241,97,35,8,1,4,1,2,0,1,1,11,97,4,1,13,30,23,1,1,2,0,2,3
843,1,34,32,4,16,0,0,1,0,0,0,0,0,1,1,0,4,1,4,0,0,1,0,1,0
844,1,21,27,15,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0
845,1,81,18,7,4,1,0,0,1,0,0,0,2,7,0,0,1,56,1,0,0,1,0,0,0
846,1,63,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
847,1,110,31,4,4,0,1,1,1,0,0,1,1,13,3,0,13,46,16,0,2,1,0,0,3
848,1,33,23,19,2,0,0,0,0,0,0,1,2,3,0,0,0,5,1,0,0,0,0,0,0
849,1,22,9,1,1,0,0,0,0,3,0,0,0,2,0,0,3,10,1,0,0,1,0,0,0
850,1,22,5,19,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
851,1,21,18,8,4,0,0,0,0,0,0,0,0,2,0,1,0,3,2,0,0,1,0,0,0
852,1,63,1,34,1,1,0,1,0,0,0,2,0,5,1,0,7,6,3,0,1,0,0,1,0
853,1,16,32,2,1,0,0,0,0,0,0,0,0,1,0,0,3,1,8,0,0,0,0,0,0
854,1,24,14,13,1,0,0,0,0,1,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0
855,1,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1,17,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
857,1,16,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,55,38,24,4,0,0,0,1,0,0,0,0,7,1,0,3,7,4,0,4,0,0,0,0
859,1,227,4,115,7,1,1,5,3,1,2,3,7,15,3,1,6,26,11,2,8,6,0,2,2
860,1,25,26,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
861,1,19,6,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
862,1,11,58,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
863,1,15,5,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
864,1,11,3,4,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0
865,1,68,15,47,2,0,0,0,0,0,0,0,1,2,0,0,4,6,2,1,2,0,0,0,1
866,1,25,11,17,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,0,0,0,0,0,0
867,1,54,82,46,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0
868,1,1839,70,1644,16,1,1,4,6,0,1,1,14,26,4,1,9,46,43,18,1,2,0,0,1
869,1,47,12,41,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0
870,1,34,36,20,4,0,0,0,1,0,0,0,1,2,0,0,3,1,2,0,0,0,0,0,0
871,1,32,4,1,1,0,1,0,0,0,0,0,0,6,0,1,0,15,4,0,3,0,0,0,0
872,1,83,6,36,6,0,0,0,0,0,0,1,5,8,1,0,1,8,13,0,2,2,0,0,0
873,1,95,56,40,6,1,2,1,1,0,3,2,4,5,1,1,5,6,11,2,1,1,0,1,1
874,1,44,28,28,7,0,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0
875,1,36,56,22,3,0,0,0,0,0,0,0,1,1,1,0,1,5,2,0,0,0,0,0,0
876,1,28,88,2,1,0,0,1,0,0,0,0,0,19,0,0,1,1,2,0,0,1,0,0,0
877,1,111,65,101,1,0,0,0,0,0,0,0,1,1,0,0,0,3,4,0,0,0,0,0,0
878,1,25,14,10,0,0,0,0,0,0,0,0,1,1,0,0,4,5,4,0,0,0,0,0,0
879,1,53,25,38,0,0,0,0,1,0,0,0,2,3,0,0,3,4,2,0,0,0,0,0,0
880,1,26,12,18,2,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0
881,1,13,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,57,10,37,1,0,0,0,1,0,1,1,2,4,0,0,3,2,5,0,0,0,0,0,0
883,1,5090,5,400,300,21,60,54,40,6,26,55,201,362,150,23,313,2253,528,13,87,94,3,52,49
884,1,21,46,13,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,0,0
885,1,149,52,13,5,1,2,5,2,0,0,5,10,11,1,0,6,62,23,1,0,1,0,1,0
886,1,204,115,10,15,0,1,5,1,0,0,5,8,12,5,1,9,19,100,1,4,3,0,2,3
887,1,22,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
888,1,16,14,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
889,1,59,40,28,2,0,2,2,1,0,0,0,2,1,4,0,5,4,3,0,2,1,0,1,1
890,1,205,28,35,13,0,1,1,1,0,1,1,5,16,6,1,7,74,26,1,3,10,1,1,1
891,1,178,35,23,7,0,2,0,1,0,0,2,5,6,10,1,9,84,16,1,0,7,0,0,4
892,1,20,2,14,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
893,1,52,14,2,3,1,1,0,0,1,0,0,0,4,1,0,1,8,26,0,2,2,0,0,0
894,1,17,24,7,1,0,0,0,0,0,0,0,1,2,0,0,2,3,1,0,0,0,0,0,0
895,1,31,11,24,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0
896,1,11,11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
897,1,24,43,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1,46,6,7,3,0,0,0,0,0,0,0,1,4,1,0,6,7,16,0,1,0,0,0,0
899,1,40,9,23,1,0,1,0,1,0,0,2,0,5,0,0,1,4,2,0,0,0,0,0,0
900,1,68,50,7,4,1,2,0,0,0,0,1,3,6,0,0,3,33,7,0,1,0,0,0,0
901,1,655,55,37,31,3,12,7,2,1,12,10,27,47,31,4,27,289,58,7,20,9,1,8,12
902,1,14,2,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2,1,0,1,1,0,0,0
903,1,25,5,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
904,1,35,16,26,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,0,0,0,0,0
905,1,23,22,13,0,0,0,0,0,0,0,0,1,4,1,0,0,2,2,0,0,0,0,0,0
906,1,19,3,9,0,0,0,0,0,0,0,1,0,4,0,0,1,4,0,0,0,0,0,0,0
907,1,13,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,56,4,27,2,0,0,0,0,0,0,0,5,3,0,0,1,10,8,0,0,0,0,0,0
909,1,19,96,1,1,0,0,0,0,0,0,0,0,7,0,0,1,5,4,0,0,0,0,0,0
910,1,136,160,3,9,2,1,1,2,1,2,0,3,10,3,1,6,69,12,0,2,6,0,2,1
911,1,18,36,12,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0
912,1,140,2,9,8,2,2,2,2,1,0,3,6,10,10,1,52,11,11,1,3,2,0,2,2
913,1,68,5,6,4,0,0,1,0,0,0,3,3,7,0,0,5,10,27,0,1,1,0,0,0
914,1,18,19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
915,1,130,6,15,10,0,2,3,1,1,0,1,2,13,3,0,6,44,20,0,1,3,0,3,2
916,1,31,1,25,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
917,1,35,1,29,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1
918,1,48,16,30,2,1,0,0,0,0,0,1,2,1,1,0,1,4,2,0,0,2,0,1,0
919,1,12,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,25,27,22,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
921,1,50,41,45,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
922,1,134,14,73,9,0,1,3,1,0,0,1,6,7,3,0,8,9,8,0,0,4,0,1,0
923,1,273,71,29,18,1,4,6,0,0,4,3,7,28,5,0,19,103,22,0,12,7,0,3,2
924,1,11,30,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
925,1,55,25,29,3,0,0,1,0,0,0,0,3,2,1,0,1,11,4,0,0,0,0,0,0
926,1,36,1,16,3,0,1,0,0,0,0,1,0,4,1,0,1,3,3,1,1,0,0,1,0
927,1,15,112,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
928,1,14,148,8,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0
929,1,11,52,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
930,1,15,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,3,1,0,0,0,0,0
931,1,67,1,25,5,0,0,0,0,0,0,1,2,9,1,1,1,12,7,0,1,1,0,0,1
932,1,38,61,5,6,0,0,0,0,0,0,0,2,6,0,0,4,10,5,0,0,0,0,0,0
933,1,26,57,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
934,1,125,6,12,8,0,1,0,1,0,0,0,7,10,1,0,6,54,21,0,1,3,0,0,0
935,1,569,2,23,32,3,7,4,6,1,2,6,19,41,12,2,27,302,38,4,24,5,0,3,8
936,1,103,54,6,9,0,2,0,0,1,0,3,3,14,1,0,8,36,14,1,0,2,0,1,2
937,1,34,17,25,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,0,1,0,0,0
938,1,39,10,2,3,0,1,0,1,0,0,0,5,5,1,0,1,5,14,0,0,0,0,0,1
939,1,22,5,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1,22,10,3,1,0,0,1,0,0,0,0,0,7,1,1,1,5,2,0,0,0,0,0,0
941,1,35,2,30,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
942,1,45,5,32,3,0,0,0,0,0,0,0,1,1,1,0,1,3,3,0,0,0,0,0,0
943,1,19,44,12,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
944,1,17,9,9,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,2,0,0,0,0
945,1,27,26,14,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,3,2,0,0,0
946,1,31,2,2,5,0,0,1,0,0,0,0,0,3,0,0,1,14,5,0,0,0,0,0,0
947,1,28,11,13,2,0,1,0,0,0,0,0,1,2,1,0,0,7,1,0,0,0,0,0,0
948,1,86,31,7,4,0,0,1,1,0,0,1,7,7,3,2,3,35,9,0,2,2,0,0,2
949,1,27,16,12,3,0,2,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,0,0,0
950,1,48,20,34,1,0,0,0,0,0,0,0,1,2,0,0,1,5,3,0,1,0,0,0,0
951,1,15,5,3,2,0,0,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0
952,1,23,1,4,2,0,0,0,0,0,0,0,2,6,1,0,0,5,1,0,0,2,0,0,0
953,1,35,72,18,5,0,0,0,0,0,0,0,3,1,0,0,3,3,2,0,0,0,0,0,0
954,1,29,7,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
955,1,12,27,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
956,1,15,25,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
957,1,36,2,4,3,0,0,0,0,0,0,0,2,3,0,0,4,13,6,0,1,0,0,0,0
958,1,2680,9,305,130,9,25,23,18,2,8,37,118,246,57,12,181,1063,323,3,40,42,3,10,25
959,1,38,40,32,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0
960,1,21,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
961,1,55,3,2,3,0,1,0,0,0,0,1,3,3,0,0,3,29,6,0,1,1,1,1,0
962,1,20,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,1,57,40,4,4,0,0,0,0,0,0,0,2,6,0,0,3,29,4,0,1,4,0,0,0
964,1,82,31,4,5,0,0,0,0,0,1,1,0,4,3,1,4,42,7,1,2,2,0,2,3
965,1,31,5,1,3,0,1,0,0,0,0,1,0,9,1,0,0,6,4,0,2,1,1,0,1
966,1,39,12,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
967,1,52,3,29,1,0,0,0,1,0,1,0,2,2,2,0,2,4,5,0,1,2,0,0,0
968,1,21,91,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1,66,60,30,3,0,2,0,0,0,0,0,0,5,3,0,3,13,4,0,0,0,0,1,2
970,1,26,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,0,0,0,0,0,1
971,1,61,7,47,0,0,0,0,1,0,0,0,0,0,1,0,4,3,4,0,1,0,0,0,0
972,1,12,21,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
973,1,30,29,17,1,0,0,0,1,0,0,0,1,2,0,2,1,3,1,0,1,0,0,0,0
974,1,1889,16,891,104,7,14,12,11,2,9,12,85,130,33,5,102,194,179,9,29,31,1,20,9
975,1,22,35,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
976,1,37,68,28,1,0,0,0,0,0,0,0,0,1,3,0,1,2,1,0,0,0,0,0,0
977,1,13,11,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
978,1,30,42,16,1,0,0,0,0,0,0,0,2,0,0,0,0,4,6,0,0,1,0,0,0
979,1,26,1,11,1,0,2,0,0,0,0,1,2,1,2,0,2,3,1,0,0,0,0,0,0
980,1,15,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
981,1,134,6,12,9,0,4,1,2,0,2,0,4,6,1,1,7,63,10,0,7,1,0,3,1
982,1,342,4,23,17,1,2,3,3,0,3,3,10,35,14,2,27,139,32,1,13,5,0,6,3
983,1,25,23,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
984,1,3345,93,239,223,10,48,39,24,5,24,51,139,304,103,19,197,1308,370,12,68,73,3,47,39
985,1,11,12,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
986,1,13,3,4,1,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,0,0,0,0,0
987,1,35,18,13,2,0,0,0,0,0,1,0,0,6,0,0,3,7,3,0,0,0,0,0,0
988,1,99,5,47,3,0,1,2,0,0,0,0,2,7,3,0,6,14,13,0,0,1,0,0,0
989,1,1273,23,880,63,1,9,4,11,1,9,1,27,38,11,2,41,65,70,1,14,11,2,8,4
990,1,244,1,17,15,3,1,4,0,1,4,3,13,13,7,4,11,116,19,0,4,5,1,1,2
991,1,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
992,1,24,2,8,0,0,1,0,0,0,0,1,2,2,2,0,2,3,2,1,0,0,0,0,0
993,1,11,22,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0
994,1,1985,108,1574,44,3,12,10,7,1,3,2,22,56,13,2,60,79,61,1,10,20,2,1,2
995,1,12,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
996,1,24,17,12,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0
997,1,61,54,5,4,0,0,0,0,0,0,0,2,3,0,0,5,4,38,0,0,0,0,0,0
998,1,29,18,15,10,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
999,1,73,5,6,4,0,1,1,1,0,1,0,4,10,1,0,5,5,26,0,5,1,0,0,2
1000,1,49,81,16,4,0,0,0,0,0,0,1,1,3,1,0,5,10,8,0,0,0,0,0,0
1001,1,141,46,15,5,0,2,0,1,0,2,0,3,12,3,0,9,19,63,1,1,2,1,0,2
1002,1,64,24,30,4,0,1,0,0,0,0,0,0,2,5,0,3,9,7,0,1,2,0,0,0
1003,1,19,14,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,1,0,0,2
1004,1,1203,12,100,49,6,22,17,9,3,5,25,37,80,45,5,74,531,92,7,31,31,1,18,15
1005,1,13,17,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,3,0,0,1,0,0,0
1006,1,26,11,15,0,0,0,0,0,0,0,0,1,2,0,0,2,4,2,0,0,0,0,0,0
1007,1,11,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1008,1,278,4,18,20,2,2,5,2,0,4,5,6,21,8,0,21,110,37,0,3,6,0,3,5
1009,1,48,35,1,3,0,1,0,1,0,0,0,3,4,0,0,4,27,4,0,0,0,0,0,0
1010,1,13,4,6,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0
1011,1,15,5,7,1,0,0,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0
1012,1,43,21,21,5,0,0,1,0,0,0,0,3,2,0,0,2,4,5,0,0,0,0,0,0
1013,1,20,20,2,2,0,1,0,0,0,0,0,0,1,1,0,2,2,8,0,0,0,0,0,1
1014,1,157,3,11,9,0,5,1,2,0,1,1,8,21,3,0,13,20,55,1,3,3,0,0,0
1015,1,30,56,18,1,0,0,0,1,0,0,1,1,1,0,0,0,3,3,0,0,1,0,0,0
1016,1,16,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1017,1,18,13,9,0,0,0,0,0,0,0,0,1,3,0,0,0,3,2,0,0,0,0,0,0
1018,1,23,23,16,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1,0,0,0
1019,1,15,6,8,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0
1020,1,13,22,9,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1021,1,28,1,4,2,0,0,0,0,0,0,0,0,1,0,0,3,13,4,1,0,0,0,0,0
1022,1,126,49,81,5,0,0,0,1,0,0,0,1,5,0,0,3,7,21,0,1,1,0,0,0
1023,1,47,42,23,1,1,0,1,1,0,1,1,0,2,0,0,3,9,2,0,0,1,0,0,1
1024,1,48,8,25,1,0,0,1,0,0,0,2,4,1,2,0,2,3,5,0,0,1,0,1,0
1025,1,19,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0
1026,1,11,2,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1027,1,36,16,31,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
1028,1,22,3,14,2,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0
1029,1,12,20,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
1030,1,61,3,45,6,0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,0,0,0,0
1031,1,16,35,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1032,1,43,25,5,2,0,2,0,1,0,0,1,2,1,1,0,0,20,5,0,1,2,0,0,0
1033,1,36,26,32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1034,1,52,34,45,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0
1035,1,19,15,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1036,1,476,70,330,13,3,5,0,1,0,0,2,11,25,7,0,18,23,22,2,3,4,1,4,2
1037,1,133,8,10,7,1,3,1,4,0,1,3,7,14,7,0,42,13,15,1,0,3,0,0,1
1038,1,347,139,24,20,1,9,8,1,0,3,5,9,35,9,4,12,150,26,1,13,7,1,5,4
1039,1,12,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,1,21,64,10,1,0,0,0,0,0,1,0,2,1,0,0,0,5,1,0,0,0,0,0,0
1041,1,31,4,21,0,0,1,0,1,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0
1042,1,55,9,21,2,0,3,0,0,0,1,0,1,7,1,0,2,8,9,0,0,0,0,0,0
1043,1,62,2,57,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
1044,1,57,3,31,2,0,0,0,0,0,1,0,1,4,2,0,1,10,3,1,1,0,0,0,0
1045,1,37,26,20,1,0,0,1,0,0,1,1,1,7,0,0,0,4,1,0,0,0,0,0,0
1046,1,46,15,20,2,0,0,2,0,0,0,0,2,6,0,0,2,8,4,0,0,0,0,0,0
1047,1,48,18,3,3,1,0,0,1,0,0,0,4,4,1,0,4,20,5,0,0,0,1,1,0
1048,1,20,16,15,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
1049,1,19,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1050,1,12,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1051,1,69,73,46,6,0,0,0,0,0,0,0,4,5,0,0,2,5,1,0,0,0,0,0,0
1052,1,26,10,6,11,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,0,0,0,0,0
1053,1,59,18,29,2,0,1,0,0,1,0,3,3,1,1,0,6,7,2,0,1,1,0,1,0
1054,1,13,19,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0
1055,1,86,4,39,9,0,1,0,1,0,0,0,4,8,1,0,4,6,7,0,1,2,0,1,2
1056,1,26,1,10,0,0,0,0,0,0,0,0,1,4,0,0,4,3,4,0,0,0,0,0,0
1057,1,34,49,2,2,0,0,0,0,0,0,1,3,3,2,0,1,15,3,0,1,1,0,0,0
1058,1,25,17,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0
1059,1,34,10,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1060,1,19,183,14,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
