UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
796,1,25,55,1,3,0,0,0,0,0,1,1,1,2,0,0,1,11,3,0,1,0,0,0,0
797,1,34,125,10,0,0,0,0,0,0,0,1,0,18,0,0,1,3,1,0,0,0,0,0,0
798,1,57,25,32,4,0,0,0,0,0,0,2,1,4,2,0,0,3,3,0,4,2,0,0,0
799,1,30,22,3,4,0,0,0,0,0,0,0,0,1,1,0,15,6,0,0,0,0,0,0,0
800,1,14,14,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,1
801,1,52,80,3,1,0,0,0,0,0,0,0,0,2,0,0,1,39,5,0,0,1,0,0,0
802,1,135,16,47,8,0,5,4,2,0,2,0,3,11,4,3,8,13,17,0,3,3,0,1,1
803,1,11,58,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
804,1,2632,1,1670,66,10,25,24,20,2,15,14,54,107,57,13,63,239,144,7,37,46,1,7,11
805,1,23,7,16,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0
806,1,33,16,5,1,0,1,0,0,0,0,0,3,1,2,0,0,4,13,1,0,1,0,1,0
807,1,20,46,2,1,0,0,0,0,0,0,0,3,1,0,0,8,4,1,0,0,0,0,0,0
808,1,35,195,18,0,0,0,0,0,0,0,0,0,1,2,0,2,3,7,1,0,1,0,0,0
809,1,28,55,20,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,1,0,0,0
810,1,14,19,8,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0
811,1,25,8,0,1,0,1,0,0,0,0,1,0,1,1,1,1,15,2,0,0,0,0,1,0
812,1,14,30,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
813,1,11,46,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,1,20,40,10,2,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,0,0,0
815,1,48,69,2,13,0,0,0,0,0,0,0,29,0,1,0,0,2,1,0,0,0,0,0,0
816,1,34,14,20,1,0,0,0,0,0,0,1,1,3,0,0,0,2,6,0,0,0,0,0,0
817,1,33,38,19,1,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2,0,0,0,0
818,1,146,84,9,10,0,2,1,1,0,0,1,9,57,3,1,10,20,13,0,3,3,0,3,0
819,1,52,16,2,2,0,0,2,1,0,0,3,2,6,1,0,2,25,3,0,0,2,0,1,0
820,1,33,190,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
821,1,100,32,67,1,0,0,0,0,0,0,0,4,3,1,0,7,6,11,0,0,0,0,0,0
822,1,30,8,5,1,0,0,0,0,0,1,0,5,0,0,0,1,11,4,0,0,0,0,1,1
823,1,22,6,11,3,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,1,0
824,1,36,29,30,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0
825,1,26,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
826,1,253,130,9,11,3,3,6,1,1,1,0,7,18,7,1,7,150,14,2,5,4,1,2,0
827,1,53,10,42,3,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0
828,1,33,50,22,1,0,2,1,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,0
829,1,22,10,10,2,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0
830,1,20,9,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
831,1,188,13,28,9,0,0,0,2,0,0,0,4,12,0,0,3,24,104,0,0,2,0,0,0
832,1,41,40,4,0,0,1,0,0,0,0,0,1,18,4,0,3,1,6,0,1,0,2,0,0
833,1,19,16,2,0,0,1,0,0,0,1,1,0,6,2,0,1,3,2,0,0,0,0,0,0
834,1,42,2,19,2,0,0,0,0,0,0,0,2,3,0,0,3,3,5,0,0,2,0,1,2
835,1,64,42,27,2,0,1,0,1,0,0,0,5,4,0,1,4,10,4,0,4,0,0,0,1
836,1,16,12,7,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0
837,1,16,5,6,0,0,0,1,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0
838,1,24,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839,1,3066,17,1578,181,12,22,24,15,6,15,17,97,236,56,8,128,289,232,5,42,52,5,25,21
840,1,23,13,13,0,0,0,0,0,0,0,0,1,2,0,0,2,1,4,0,0,0,0,0,0
841,1,66,72,9,4,0,0,0,0,0,0,1,6,27,0,0,0,9,8,0,1,0,0,0,1
842,1,17,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
843,1,70,2,31,6,0,1,0,0,0,0,0,7,6,0,0,3,9,6,0,0,0,1,0,0
844,1,27,22,22,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0
845,1,121,18,6,3,2,2,0,2,1,2,4,5,9,5,1,4,60,6,0,4,1,0,4,0
846,1,75,10,11,8,0,0,1,0,0,0,1,4,3,1,0,5,32,6,0,1,2,0,0,0
847,1,51,14,23,4,1,2,1,0,0,0,0,2,6,2,0,4,4,1,0,1,0,0,0,0
848,1,27,6,2,1,0,0,0,0,0,0,0,2,13,1,0,0,4,3,0,0,0,0,0,1
849,1,14,29,7,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0
850,1,30,10,21,0,0,0,1,1,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0
851,1,31,2,24,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
852,1,16,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,1,11,34,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
854,1,940,17,61,44,4,17,15,5,0,8,12,40,83,31,7,47,376,95,4,35,26,1,13,16
855,1,22,18,15,2,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0
856,1,53,5,25,3,0,0,0,1,0,0,2,2,3,1,0,3,3,9,0,0,0,0,0,1
857,1,21,22,16,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0
858,1,29,4,15,0,0,0,0,0,0,0,0,1,4,0,0,1,6,2,0,0,0,0,0,0
859,1,29,8,13,2,0,0,0,0,0,0,0,2,2,0,0,1,4,4,0,0,1,0,0,0
860,1,26,89,23,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
861,1,17,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
862,1,774,7,65,52,2,8,9,7,1,5,8,34,78,27,6,40,300,81,2,17,12,0,11,9
863,1,83,93,4,7,0,1,1,0,0,3,5,4,4,1,2,5,34,4,1,3,3,0,0,1
864,1,32,7,18,3,0,0,0,0,1,0,0,1,0,0,0,1,3,3,0,0,1,0,1,0
865,1,57,5,2,3,1,0,1,1,0,0,1,2,4,2,0,4,4,25,1,5,1,0,0,0
866,1,24,16,16,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
867,1,431,53,27,21,2,4,9,3,1,4,10,12,25,12,1,31,193,35,1,16,10,0,9,5
868,1,61,54,2,4,0,1,0,0,0,1,0,3,5,3,0,2,5,27,0,5,2,0,0,1
869,1,20,9,11,2,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1
870,1,27,46,4,3,0,0,0,1,0,0,0,1,1,0,0,1,3,12,0,0,1,0,0,0
871,1,23,34,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
872,1,36,11,20,2,0,0,0,0,0,0,1,1,4,1,1,1,4,1,0,0,0,0,0,0
873,1,16,2,7,3,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0
874,1,71,2,39,5,0,1,0,1,0,0,0,3,4,1,1,3,6,7,0,0,0,0,0,0
875,1,38,3,2,3,0,0,0,0,0,0,0,1,5,2,0,3,6,13,0,1,1,0,0,1
876,1,16,7,9,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0
877,1,42,43,21,1,0,0,0,0,0,0,0,2,3,0,0,0,14,1,0,0,0,0,0,0
878,1,35,34,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
879,1,15,1,6,1,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,0,1,0,0,0
880,1,37,20,28,3,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0
881,1,48,7,40,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,0,1,0,0,0,0
882,1,23,12,16,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0
883,1,119,1,13,5,0,4,1,0,0,1,1,9,5,4,2,11,13,43,0,2,4,0,0,1
884,1,40,28,24,5,0,0,0,0,0,1,0,2,1,0,0,1,2,4,0,0,0,0,0,0
885,1,47,189,35,4,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0
886,1,14,12,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
887,1,763,2,62,44,4,11,7,3,1,2,8,34,74,20,7,46,300,88,1,13,20,2,7,9
888,1,25,10,10,0,0,0,0,0,0,1,0,4,2,0,0,1,4,2,0,0,0,1,0,0
889,1,64,104,28,3,0,0,1,0,0,1,0,3,6,0,1,3,9,8,0,0,1,0,0,0
890,1,12,77,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
891,1,11,66,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
892,1,1748,34,1468,64,0,1,1,4,0,1,1,38,8,4,6,38,62,44,0,0,4,1,2,1
893,1,40,27,31,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0
894,1,35,76,14,3,1,1,0,0,0,0,0,1,4,0,0,2,6,3,0,0,0,0,0,0
895,1,53,125,11,1,0,1,0,0,0,0,1,3,25,1,0,1,8,0,1,0,0,0,0,0
896,1,25,10,4,1,0,0,0,0,0,1,0,0,1,0,0,1,12,3,0,0,2,0,0,0
897,1,39,103,26,0,1,0,2,0,0,0,0,1,1,0,0,0,6,0,0,0,2,0,0,0
898,1,43,1,6,3,0,0,1,0,0,0,1,2,3,2,0,3,13,6,0,0,0,0,2,1
899,1,68,106,49,1,0,1,1,0,0,0,0,2,2,0,0,1,6,5,0,0,0,0,0,0
900,1,168,186,104,6,0,4,0,1,0,0,0,5,9,1,1,6,13,11,1,3,2,0,1,0
901,1,16,16,10,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
902,1,262,171,15,13,1,6,6,4,0,5,2,8,16,7,1,14,135,12,0,7,4,0,5,1
903,1,30,187,18,1,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,2,0,1,0
904,1,13,38,1,0,0,0,0,0,0,0,1,1,2,0,0,1,6,1,0,0,0,0,0,0
905,1,16,48,2,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
906,1,11,28,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
907,1,430,5,34,27,5,9,0,5,0,3,9,19,39,8,1,32,162,48,2,8,13,0,4,2
908,1,31,2,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0
909,1,26,18,17,0,0,0,0,0,0,0,0,0,2,0,0,1,2,4,0,0,0,0,0,0
910,1,89,95,35,10,1,0,1,0,0,0,0,4,4,1,1,5,11,7,0,2,2,0,1,4
911,1,71,8,5,5,1,0,0,0,0,1,3,3,6,2,0,5,12,25,0,0,1,1,0,1
912,1,29,1,17,1,0,0,0,0,0,0,0,1,1,0,0,1,2,6,0,0,0,0,0,0
913,1,29,28,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
914,1,24,10,15,2,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0
915,1,26,62,3,1,0,0,0,0,0,0,1,1,9,1,0,2,4,4,0,0,0,0,0,0
916,1,16,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
917,1,45,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918,1,33,4,4,1,0,1,0,0,0,1,0,4,4,0,0,5,10,2,0,1,0,0,0,0
919,1,33,20,19,3,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,1,1,0,1,0
920,1,37,37,29,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,0,0,1,0,0,0
921,1,13,10,2,0,0,0,0,0,0,0,0,1,2,0,0,0,6,2,0,0,0,0,0,0
922,1,31,1,9,1,1,0,1,0,0,0,0,3,4,1,0,1,3,4,0,0,3,0,0,0
923,1,149,48,80,5,0,1,2,0,5,0,0,3,6,2,0,23,10,6,0,0,3,0,2,1
924,1,26,78,4,1,0,0,0,1,0,0,1,0,2,0,0,1,3,11,0,0,1,0,1,0
925,1,47,3,27,1,0,1,0,1,0,0,0,2,2,0,0,0,7,5,0,1,0,0,0,0
926,1,19,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,11,1,0,0,0,0,0,0
927,1,78,86,35,3,0,2,0,0,0,0,1,1,3,3,1,4,11,8,1,4,1,0,0,0
928,1,459,6,25,33,1,7,4,5,1,6,6,15,40,13,2,18,43,201,1,16,10,0,2,10
929,1,12,17,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
930,1,38,5,28,1,0,0,0,0,0,0,0,1,2,0,0,2,1,3,0,0,0,0,0,0
931,1,126,101,8,7,0,7,3,2,1,1,3,5,9,2,0,7,48,14,1,4,2,0,2,0
932,1,965,22,44,66,2,19,9,7,1,9,13,38,91,21,7,81,382,110,3,14,25,0,14,9
933,1,32,3,10,3,0,0,0,0,0,0,1,3,4,1,0,4,4,1,0,1,0,0,0,0
934,1,189,23,93,11,3,1,0,2,0,0,2,10,11,4,1,13,10,17,1,5,2,0,2,1
935,1,19,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,1,41,8,17,3,0,1,0,0,0,0,0,2,10,1,0,3,2,2,0,0,0,0,0,0
937,1,31,6,27,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
938,1,40,136,3,1,0,1,0,1,0,0,0,1,21,3,0,0,3,2,1,2,1,0,0,0
939,1,66,9,27,5,0,1,0,0,0,1,1,3,4,4,0,0,11,8,0,1,0,0,0,0
940,1,16,17,9,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
941,1,30,80,24,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
942,1,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
943,1,12,1,6,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
944,1,182,4,90,8,0,0,1,2,1,0,1,2,10,2,0,7,26,27,0,1,3,0,1,0
945,1,22,8,12,2,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0
946,1,50,27,33,3,0,0,0,0,0,0,0,1,5,0,0,2,3,2,0,0,0,0,1,0
947,1,299,1,19,8,1,6,3,2,0,3,0,7,15,4,5,9,183,12,0,7,10,1,2,2
948,1,53,29,46,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0
949,1,22,4,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
950,1,5157,25,319,307,19,72,50,51,7,43,67,175,402,156,26,291,2296,479,13,109,137,5,69,64
951,1,42,66,34,1,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0
952,1,279,3,17,24,1,5,2,4,0,3,1,10,27,5,4,15,111,30,0,6,8,1,3,2
953,1,1194,17,602,60,2,3,7,7,0,1,6,55,56,11,5,36,152,156,2,8,15,1,3,6
954,1,22,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0
955,1,51,17,45,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
956,1,43,1,5,5,0,0,0,0,0,0,0,3,4,1,1,3,6,15,0,0,0,0,0,0
957,1,716,43,65,57,3,13,5,8,2,5,6,32,57,11,3,54,286,73,0,13,12,0,6,5
958,1,16,17,1,0,0,0,0,0,0,0,1,1,10,1,0,1,1,0,0,0,0,0,0,0
959,1,42,24,33,0,0,0,0,0,0,0,1,1,2,0,1,3,1,0,0,0,0,0,0,0
960,1,20,16,11,0,0,0,1,0,0,0,1,1,2,0,0,0,3,1,0,0,0,0,0,0
961,1,22,1,14,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
962,1,17,38,3,2,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0
963,1,53,2,5,1,0,2,0,0,1,0,0,1,5,1,1,2,25,4,0,0,4,0,1,0
964,1,48,9,31,5,0,0,0,0,0,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0
965,1,29,1,15,1,0,1,0,0,0,1,0,0,2,0,0,2,1,5,0,0,1,0,0,0
966,1,451,18,45,39,1,5,6,5,1,2,7,20,44,11,2,19,174,39,2,10,6,0,5,8
967,1,39,50,19,3,0,0,1,0,0,0,0,2,2,0,0,2,5,2,0,1,1,0,0,1
968,1,18,2,11,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0
969,1,16,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,20,39,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
971,1,14,65,9,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0
972,1,34,16,17,4,0,2,1,0,0,0,0,1,1,0,0,1,4,0,0,1,1,0,1,0
973,1,26,1,4,1,0,0,0,0,0,0,0,1,17,0,0,0,2,1,0,0,0,0,0,0
974,1,1923,69,1556,25,1,3,2,7,0,0,1,22,199,7,1,22,38,23,0,3,8,1,2,2
975,1,46,30,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
976,1,11,80,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,1,0,1,0,0,0,0
977,1,25,30,2,1,0,1,0,0,0,1,0,3,14,0,0,0,1,2,0,0,0,0,0,0
978,1,27,5,16,2,0,0,0,0,0,0,0,2,1,0,1,0,4,1,0,0,0,0,0,0
979,1,85,11,8,2,1,1,1,1,0,0,0,2,4,1,0,2,47,13,0,0,0,0,1,1
980,1,51,21,6,3,0,0,1,0,0,1,2,4,5,0,0,2,20,6,0,0,0,0,1,0
981,1,16,9,2,2,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,1,0,0
982,1,32,20,17,1,0,0,0,0,0,0,0,4,1,0,0,0,5,4,0,0,0,0,0,0
983,1,201,4,14,16,1,1,0,1,0,1,3,13,15,7,1,12,27,81,0,1,3,0,2,2
984,1,57,4,27,3,0,0,1,0,0,0,0,4,1,1,0,1,6,7,0,2,2,0,1,1
985,1,30,10,1,2,1,0,0,0,0,0,0,1,2,0,0,2,15,2,0,1,0,0,0,3
986,1,492,10,32,34,2,6,0,4,1,5,10,21,40,10,5,25,198,62,2,12,10,0,8,5
987,1,32,10,17,0,0,0,0,0,0,0,1,1,1,1,0,1,4,3,0,1,1,0,1,0
988,1,15,24,2,1,0,0,0,1,0,0,1,0,2,0,0,0,8,0,0,0,0,0,0,0
989,1,27,38,19,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,0,0,0
990,1,23,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
991,1,12,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
992,1,53,12,38,3,0,0,0,1,0,0,0,1,2,1,0,1,2,3,0,0,1,0,0,0
993,1,17,11,7,4,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0
994,1,51,23,24,5,0,2,0,1,0,1,0,2,2,0,0,0,7,3,1,0,3,0,0,0
995,1,70,41,36,3,0,1,0,0,0,1,1,5,6,1,0,4,8,2,0,1,0,0,1,0
996,1,14,23,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
997,1,40,38,19,3,0,2,0,0,0,0,0,1,5,0,0,3,1,2,0,3,0,0,0,1
998,1,50,6,36,2,0,0,1,1,0,1,0,1,1,1,0,2,0,3,0,0,1,0,0,0
999,1,60,20,8,5,0,0,0,0,0,4,2,1,3,0,1,5,5,22,0,1,2,0,0,1
1000,1,16,29,10,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
1001,1,35,10,23,0,0,0,0,0,0,0,0,1,4,0,1,0,4,1,0,0,0,0,0,1
1002,1,17,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1003,1,31,38,19,1,0,0,0,0,0,1,0,0,2,1,0,1,4,2,0,0,0,0,0,0
1004,1,22,2,11,1,0,0,0,0,0,0,0,1,1,2,0,2,1,1,0,0,1,0,0,1
1005,1,113,156,15,5,0,0,0,0,0,0,0,7,8,1,1,10,48,16,0,1,1,0,0,0
1006,1,14,33,4,2,0,0,0,0,0,0,0,2,1,0,0,1,2,2,0,0,0,0,0,0
1007,1,76,59,6,0,1,1,1,0,0,0,0,5,8,1,1,4,31,13,1,1,2,0,0,0
1008,1,14,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,1,37,14,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1010,1,40,50,2,0,0,0,0,0,0,0,0,1,28,3,0,0,3,2,0,0,0,0,1,0
1011,1,52,60,17,4,0,0,0,0,0,0,1,2,3,4,0,5,6,7,0,1,1,0,1,0
1012,1,19,70,13,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0
1013,1,28,4,15,3,0,0,0,0,0,0,0,0,2,2,0,0,2,4,0,0,0,0,0,0
1014,1,18,14,3,0,0,0,1,0,0,0,0,0,2,2,0,0,9,0,0,0,1,0,0,0
1015,1,87,12,5,3,0,2,2,0,1,1,2,1,7,1,0,6,38,10,0,0,3,1,0,4
1016,1,15,7,8,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
1017,1,136,44,12,1,0,0,2,3,0,2,0,0,90,1,0,3,11,6,1,1,1,0,2,0
1018,1,32,16,2,0,0,1,0,0,0,1,0,0,2,0,0,1,17,4,0,3,1,0,0,0
1019,1,1947,10,1409,64,2,4,6,4,2,0,2,33,67,9,3,62,166,72,3,9,21,0,2,7
1020,1,12,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021,1,24,5,1,3,0,0,0,0,0,0,0,1,16,0,0,2,0,0,0,0,0,0,0,1
1022,1,34,10,2,1,1,0,0,0,0,0,0,1,2,1,0,1,4,1,0,20,0,0,0,0
1023,1,34,18,28,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0
1024,1,12,6,8,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1025,1,12,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,0,1,0,0,0
1026,1,37,25,18,1,1,1,1,0,0,0,2,2,4,2,0,1,1,1,0,0,1,0,1,0
1027,1,21,7,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1028,1,5043,7,414,275,23,49,47,41,1,37,67,170,413,155,29,313,502,2149,9,97,126,10,42,74
1029,1,15,1,8,1,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0
1030,1,12,7,7,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
1031,1,28,4,4,0,1,0,0,0,0,0,0,0,17,2,0,0,3,0,0,0,1,0,0,0
1032,1,25,14,1,3,0,0,0,0,0,0,0,1,1,0,0,3,11,4,0,1,0,0,0,0
1033,1,22,147,13,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,1,0,0,0,0
1034,1,33,14,3,3,0,0,0,0,0,0,0,2,18,0,0,1,4,2,0,0,0,0,0,0
1035,1,22,37,2,2,0,0,1,0,0,0,0,2,10,0,0,3,1,1,0,0,0,0,0,0
1036,1,37,16,31,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1037,1,38,5,2,2,0,1,0,0,0,0,2,1,2,1,0,1,20,4,0,0,2,0,0,0
1038,1,306,3,19,22,1,3,2,3,0,2,5,12,37,1,1,16,122,45,0,3,7,0,3,2
1039,1,32,4,1,1,0,0,1,1,0,0,1,2,1,0,0,0,20,1,0,0,1,0,1,1
1040,1,25,18,3,0,0,0,1,0,0,0,0,2,1,0,0,1,11,4,0,0,1,0,1,0
1041,1,53,87,5,3,0,0,1,0,0,0,1,2,4,3,0,4,24,6,0,0,0,0,0,0
1042,1,81,4,3,2,0,1,0,0,0,1,2,2,3,2,1,4,42,10,0,1,3,0,4,0
1043,1,60,4,4,5,0,0,0,0,0,0,0,3,2,3,0,4,30,7,0,1,1,0,0,0
1044,1,25,27,21,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
1045,1,186,40,98,6,0,1,1,0,0,1,1,9,18,0,0,8,16,20,0,1,1,0,3,2
1046,1,22,4,12,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1,0,0,0,0,0
1047,1,45,10,5,4,0,1,0,1,1,0,1,2,16,0,0,1,7,5,0,1,0,0,0,0
1048,1,20,19,11,3,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0
1049,1,28,4,3,0,0,0,0,1,0,0,0,1,3,0,0,1,11,7,0,0,1,0,0,0
1050,1,12,10,1,4,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0
1051,1,38,36,6,2,0,0,1,0,0,0,0,0,13,4,0,1,5,4,0,0,2,0,0,0
1052,1,27,20,8,4,0,0,0,0,0,0,0,3,5,1,1,0,3,2,0,0,0,0,0,0
1053,1,289,18,25,18,1,9,4,4,0,3,3,13,24,13,1,14,107,20,1,10,12,0,3,4
1054,1,59,3,7,4,0,1,1,0,0,1,2,1,3,3,0,3,20,7,0,2,2,0,1,1
1055,1,38,76,23,0,0,0,0,0,0,1,0,1,2,0,0,1,7,2,0,0,1,0,0,0
1056,1,19,6,0,2,0,0,0,0,0,1,0,1,2,1,0,0,8,3,0,0,1,0,0,0
1057,1,14,102,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1058,1,25,17,3,0,0,0,1,0,0,2,1,0,2,2,0,2,1,9,0,0,0,0,1,1
1059,1,1096,44,52,39,4,19,8,5,7,9,10,25,74,16,13,21,643,72,8,31,24,1,8,7
1060,1,1894,154,190,126,2,1,3,5,2,3,6,88,177,6,1,102,970,186,0,11,9,1,3,2
