UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
796,1,135,34,9,4,2,2,3,1,0,1,1,2,7,3,2,9,70,7,1,8,3,0,0,0
797,1,20,91,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
798,1,17,60,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799,1,11,14,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
800,1,19,96,11,1,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0
801,1,28,1,17,1,0,0,0,0,0,0,0,3,0,0,0,1,4,1,0,0,1,0,0,0
802,1,18,27,3,1,0,0,0,0,0,0,1,0,0,0,0,2,7,4,0,0,0,0,0,0
803,1,54,17,1,2,0,1,0,0,0,1,0,2,3,0,0,2,34,6,0,0,1,0,0,1
804,1,20,10,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0
805,1,22,32,12,1,0,0,0,0,0,0,0,2,1,0,0,1,3,2,0,0,0,0,0,0
806,1,39,10,1,5,0,0,1,1,0,0,0,2,4,0,0,0,3,22,0,0,0,0,0,0
807,1,32,4,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
808,1,63,4,4,4,0,0,0,0,0,0,1,3,10,1,0,4,30,5,0,0,0,0,1,0
809,1,1982,72,1759,31,0,1,1,5,1,0,1,24,19,1,1,90,28,15,0,2,1,0,2,0
810,1,72,12,51,4,0,0,0,1,0,0,0,2,1,0,0,1,6,5,0,1,0,0,0,0
811,1,88,73,43,6,0,0,0,1,0,0,0,0,9,1,0,6,12,9,0,0,0,0,1,0
812,1,59,64,6,1,0,0,0,0,0,0,1,4,7,0,0,4,27,8,0,0,1,0,0,0
813,1,76,20,9,0,0,2,0,0,1,0,0,2,4,2,0,0,45,7,0,1,3,0,0,0
814,1,84,5,46,5,0,0,0,0,0,0,1,2,4,2,1,5,12,6,0,0,0,0,0,0
815,1,11,17,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
816,1,19,33,8,0,0,0,1,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,1,0
817,1,73,1,66,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0
818,1,35,2,19,2,0,0,0,0,0,0,0,1,4,0,0,1,4,2,0,1,1,0,0,0
819,1,73,6,62,0,0,0,0,0,0,0,0,1,2,0,0,1,2,5,0,0,0,0,0,0
820,1,36,18,28,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0
821,1,83,11,10,8,0,1,0,1,0,0,0,4,6,0,0,1,35,15,0,1,1,0,0,0
822,1,36,2,18,4,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,1,0,0,0
823,1,31,23,17,0,0,1,0,1,0,0,0,3,1,2,0,0,4,2,0,0,0,0,0,0
824,1,3226,38,1552,113,13,20,24,18,4,7,35,91,215,77,14,161,364,353,7,37,53,3,27,38
825,1,122,333,9,10,0,3,1,1,0,0,1,1,56,2,1,8,14,13,0,1,0,0,1,0
826,1,32,112,4,3,0,1,0,0,0,0,0,1,2,0,0,2,16,1,0,1,1,0,0,0
827,1,14,31,1,0,0,0,0,0,0,0,0,1,1,0,0,2,5,2,2,0,0,0,0,0
828,1,25,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
829,1,27,32,2,1,0,0,0,0,0,0,0,2,4,1,0,3,12,2,0,0,0,0,0,0
830,1,35,17,4,1,0,1,1,0,0,0,0,0,2,0,0,1,2,20,0,1,0,0,0,2
831,1,11,10,1,6,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
832,1,35,80,22,2,0,0,0,0,0,0,0,0,3,0,0,2,2,2,0,1,1,0,0,0
833,1,54,25,7,4,1,0,0,0,1,0,1,7,19,0,0,0,8,4,0,0,0,0,1,1
834,1,25,22,12,1,0,0,0,1,0,0,0,1,0,2,0,1,3,3,0,1,0,0,0,0
835,1,30,6,25,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0
836,1,20,22,16,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837,1,33,48,24,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0
838,1,14,9,5,2,0,1,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
839,1,27,13,10,3,0,0,0,0,0,0,0,4,2,0,0,1,6,1,0,0,0,0,0,0
840,1,31,21,14,1,0,0,0,2,0,0,0,1,3,1,0,0,1,7,0,0,1,0,0,0
841,1,51,230,43,0,0,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
842,1,33,56,3,0,0,0,0,0,0,0,0,2,3,2,0,2,4,14,0,1,2,0,0,0
843,1,21,32,0,0,0,0,0,0,0,0,1,0,4,0,0,1,15,0,0,0,0,0,0,0
844,1,15,2,11,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
845,1,33,80,19,0,0,0,1,0,0,0,0,3,2,0,1,0,4,2,0,0,1,0,0,0
846,1,29,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
847,1,24,84,1,2,0,0,0,0,0,0,0,0,12,0,0,5,2,1,0,0,0,0,1,0
848,1,20,22,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
849,1,40,16,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
850,1,29,2,1,4,0,0,0,0,0,0,1,0,2,1,0,1,13,4,0,1,1,0,0,0
851,1,20,30,14,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0
852,1,32,246,1,2,0,1,1,0,0,0,0,0,16,1,0,3,3,3,0,0,0,0,1,0
853,1,13,7,6,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,0
854,1,2075,6,129,146,5,35,26,14,2,11,18,73,133,51,4,82,1016,175,9,58,46,0,17,25
855,1,50,34,4,2,1,1,0,1,0,0,0,0,5,2,2,3,19,6,0,1,1,0,0,2
856,1,66,35,50,1,0,0,1,1,0,0,0,3,3,2,0,1,1,1,0,0,1,1,0,0
857,1,19,1,15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
858,1,16,8,0,2,0,0,0,0,0,0,0,1,1,0,0,0,9,3,0,0,0,0,0,0
859,1,47,7,20,6,0,0,1,0,0,1,0,0,3,2,0,2,6,6,0,0,0,0,0,0
860,1,59,3,26,2,0,1,0,1,0,1,0,4,4,0,0,5,4,7,0,0,1,1,0,2
861,1,86,13,13,8,0,0,0,0,0,0,1,6,7,0,0,4,13,33,0,0,1,0,0,0
862,1,28,125,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
863,1,15,2,2,2,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,0,0,0
864,1,33,2,17,4,0,1,0,0,0,0,0,0,3,0,0,2,4,2,0,0,0,0,0,0
865,1,26,6,10,2,1,1,0,0,0,0,0,1,0,0,0,1,4,4,0,1,0,0,1,0
866,1,14,10,7,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0
867,1,15,50,5,3,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,0,0,0,0
868,1,24,10,10,0,1,0,0,0,0,1,0,1,3,0,0,1,3,3,0,0,0,0,1,0
869,1,29,7,18,4,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0
870,1,119,244,11,6,0,0,1,0,0,0,0,6,10,0,0,13,56,14,0,1,0,0,1,0
871,1,14,2,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
872,1,17,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
873,1,43,10,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
874,1,19,1,10,1,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1
875,1,51,43,18,2,0,3,1,0,1,0,0,1,5,0,1,5,6,3,0,3,2,0,0,0
876,1,311,48,24,19,0,4,0,2,0,1,5,16,33,6,2,20,125,34,3,3,7,1,3,3
877,1,14,30,7,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0
878,1,21,23,8,2,0,0,0,0,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,1
879,1,17,2,7,2,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,0,0
880,1,22,8,17,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
881,1,88,1,8,1,1,0,0,0,0,0,0,3,56,1,0,1,11,4,0,0,1,0,0,1
882,1,12,35,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0
883,1,16,14,8,0,0,1,0,0,0,1,0,0,3,0,0,0,2,1,0,0,0,0,0,0
884,1,73,3,9,6,0,0,1,0,0,0,1,4,5,0,0,9,30,7,1,0,0,0,0,0
885,1,26,9,19,1,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0
886,1,17,123,6,1,0,0,0,0,0,0,0,0,3,0,0,2,2,3,0,0,0,0,0,0
887,1,20,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
888,1,34,12,6,1,0,0,0,0,0,0,0,1,2,1,0,3,13,6,0,1,0,0,0,0
889,1,14,8,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
890,1,629,18,69,33,5,9,4,1,0,1,5,31,68,14,1,34,234,94,2,8,5,0,5,6
891,1,19,1,10,1,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0
892,1,373,22,27,32,4,4,5,3,1,1,1,14,26,14,2,17,152,35,1,9,14,0,6,5
893,1,23,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
894,1,33,28,2,1,0,0,0,0,0,0,0,4,3,0,0,3,14,6,0,0,0,0,0,0
895,1,387,31,298,5,0,1,3,2,2,2,4,9,12,3,1,5,15,16,0,4,3,0,2,0
896,1,37,10,2,2,1,0,1,0,0,0,0,1,18,1,0,3,4,4,0,0,0,0,0,0
897,1,21,22,9,0,0,0,0,0,0,0,0,2,2,1,0,1,2,2,1,0,1,0,0,0
898,1,18,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
899,1,20,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
900,1,69,84,55,0,0,1,0,1,0,0,1,1,2,1,0,1,4,2,0,0,0,0,0,0
901,1,12,16,7,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
902,1,61,35,3,2,0,0,0,0,0,0,0,3,46,0,0,1,3,3,0,0,0,0,0,0
903,1,13,252,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0
904,1,17,168,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
905,1,13,103,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,76,68,40,3,0,1,1,0,0,0,1,9,1,2,0,1,11,2,0,1,2,0,0,1
907,1,26,3,3,4,0,0,0,0,0,0,0,1,1,0,0,4,13,0,0,0,0,0,0,0
908,1,47,26,39,2,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0
909,1,52,1,4,2,0,2,1,0,0,1,0,2,6,1,0,4,5,21,0,0,0,0,2,1
910,1,102,1,3,4,1,2,2,0,0,0,0,6,47,1,1,2,15,11,2,1,2,0,1,1
911,1,36,3,3,2,0,0,0,0,0,0,0,2,2,1,0,0,18,5,0,2,1,0,0,0
912,1,17,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,1,0,0,0
913,1,34,30,3,0,0,0,0,0,0,0,0,0,3,0,0,3,23,2,0,0,0,0,0,0
914,1,101,64,87,6,0,0,0,0,0,0,0,4,1,0,0,0,1,2,0,0,0,0,0,0
915,1,17,29,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,1,23,5,19,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
917,1,15,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1,28,22,12,3,0,0,0,0,0,0,0,1,0,0,0,2,7,3,0,0,0,0,0,0
919,1,17,15,7,2,0,0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0
920,1,51,18,37,1,0,0,0,0,0,0,1,1,3,0,0,2,1,3,0,1,1,0,0,0
921,1,16,99,7,3,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0
922,1,89,2,75,1,0,0,0,0,0,0,0,3,1,1,0,0,2,2,1,1,2,0,0,0
923,1,18,2,12,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
924,1,58,24,40,7,0,0,0,0,0,0,0,3,3,0,0,3,0,2,0,0,0,0,0,0
925,1,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
926,1,48,17,31,1,0,0,0,0,0,0,0,2,1,0,0,2,8,1,0,2,0,0,0,0
927,1,81,6,15,2,0,0,0,0,0,0,0,4,8,1,0,5,29,11,1,2,1,0,0,2
928,1,28,4,11,2,0,0,0,0,0,0,0,1,4,0,0,3,3,4,0,0,0,0,0,0
929,1,19,79,13,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
930,1,26,1,14,1,0,0,0,1,0,0,0,3,0,0,1,1,1,3,0,0,1,0,0,0
931,1,41,22,20,3,0,1,0,0,0,0,0,1,1,1,0,3,7,2,0,1,1,0,0,0
932,1,19,7,12,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,0,0,0
933,1,22,24,10,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0
934,1,58,109,32,5,0,0,0,1,0,0,3,2,4,2,0,2,4,1,0,2,0,0,0,0
935,1,56,1,6,4,0,0,0,1,0,0,1,0,5,1,0,2,7,28,0,0,0,0,0,1
936,1,92,59,71,0,0,1,1,0,1,2,0,0,8,1,0,1,1,1,0,2,0,0,1,1
937,1,24,39,16,1,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0
938,1,20,1,2,2,0,0,1,0,0,0,0,1,1,0,0,0,3,10,0,0,0,0,0,0
939,1,32,64,16,0,0,1,1,0,0,0,0,1,3,0,0,2,4,3,0,0,0,0,1,0
940,1,119,10,10,7,2,1,1,1,0,2,2,4,12,2,0,11,44,9,2,3,1,0,2,3
941,1,32,22,27,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0
942,1,31,10,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,1,72,15,36,5,1,1,0,0,0,0,1,3,6,1,2,1,8,6,1,0,0,0,0,0
944,1,48,1,16,3,0,0,0,0,0,0,1,6,3,0,0,3,7,7,1,0,1,0,0,0
945,1,65,22,59,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0
946,1,89,62,61,4,0,0,0,0,0,0,0,2,6,1,0,1,7,5,0,1,1,0,0,0
947,1,35,5,0,5,0,1,1,0,0,1,0,0,1,2,0,3,6,13,0,0,1,0,0,1
948,1,22,61,1,0,1,0,0,0,0,0,0,0,3,0,0,0,12,3,0,0,2,0,0,0
949,1,19,19,1,3,0,0,0,0,0,0,0,1,2,0,1,1,7,3,0,0,0,0,0,0
950,1,36,33,21,1,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,0,0,0
951,1,16,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0
952,1,60,24,22,4,0,0,0,0,0,0,0,3,5,0,0,12,7,7,0,0,0,0,0,0
953,1,73,1,63,0,0,0,0,0,0,1,0,2,2,1,0,0,2,2,0,0,0,0,0,0
954,1,28,8,1,10,0,0,0,1,0,0,0,2,3,0,0,4,5,2,0,0,0,0,0,0
955,1,29,93,25,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
956,1,66,4,9,6,0,0,1,0,0,0,0,4,6,0,0,8,25,7,0,0,0,0,0,0
957,1,18,1,7,1,0,0,0,0,0,0,0,3,1,1,0,0,3,1,0,1,0,0,0,0
958,1,3866,2,155,113,5,25,29,17,4,25,13,89,196,52,10,109,2667,204,9,41,57,4,14,28
959,1,52,76,2,5,0,0,0,2,0,0,0,1,2,4,0,4,23,5,0,2,1,0,0,1
960,1,16,3,1,1,0,0,1,0,0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0
961,1,91,3,10,5,0,0,0,2,0,0,3,3,9,2,0,7,7,36,0,2,2,0,1,2
962,1,68,21,36,5,0,0,1,0,0,0,0,1,3,0,0,3,7,9,0,1,0,1,1,0
963,1,15,37,1,0,0,0,3,1,0,0,0,1,1,0,0,1,7,0,0,0,0,0,0,0
964,1,108,1,42,9,0,0,1,0,0,1,1,3,9,0,0,6,12,15,0,2,2,0,3,2
965,1,53,36,37,3,0,0,0,0,0,0,0,5,2,0,1,1,2,0,0,1,1,0,0,0
966,1,57,28,24,2,0,1,0,0,0,0,0,4,2,1,0,3,11,7,0,2,0,0,0,0
967,1,20,66,7,1,0,1,1,0,0,0,0,2,0,1,0,0,3,2,1,1,0,0,0,0
968,1,17,9,12,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
969,1,30,33,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
970,1,38,6,23,1,0,0,0,1,0,0,1,2,4,2,0,1,2,1,0,0,0,0,0,0
971,1,12,85,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
972,1,23,2,2,2,1,1,0,0,0,0,0,0,2,0,0,1,12,2,0,0,0,0,0,0
973,1,102,36,39,7,0,0,1,0,0,2,0,4,10,1,1,5,10,11,1,6,1,0,1,2
974,1,26,2,16,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0
975,1,54,9,33,3,0,1,0,1,0,0,0,0,4,1,0,0,5,4,0,1,1,0,0,0
976,1,72,99,9,6,0,1,1,0,0,0,0,7,4,1,0,3,30,8,0,2,0,0,0,0
977,1,71,1,5,5,0,1,0,0,0,0,0,3,8,3,1,4,30,8,1,0,2,0,0,0
978,1,54,18,7,1,0,1,1,1,0,0,2,4,5,0,0,2,20,8,0,0,0,0,2,0
979,1,22,26,10,1,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,1,0,0,0,0
980,1,13,53,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
981,1,27,42,14,1,0,0,1,0,0,0,0,2,3,0,0,1,3,2,0,0,0,0,0,0
982,1,22,39,2,1,0,0,0,0,0,0,0,1,3,0,0,3,9,2,0,1,0,0,0,0
983,1,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
984,1,38,4,17,4,0,2,0,0,0,0,0,1,3,1,1,3,5,1,0,0,0,0,0,0
985,1,137,12,61,38,0,1,0,2,0,1,0,13,4,0,1,5,8,2,0,0,1,0,0,0
986,1,50,412,4,5,0,0,0,0,0,0,2,0,5,0,1,3,3,25,0,1,0,0,1,0
987,1,18,110,3,2,0,0,0,0,0,0,0,2,0,0,0,1,9,1,0,0,0,0,0,0
988,1,103,53,7,4,0,1,1,4,1,1,3,3,9,3,0,3,50,8,0,1,2,0,0,2
989,1,13,33,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
990,1,31,4,24,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1
991,1,87,25,43,7,1,1,0,0,0,1,0,3,4,0,1,4,11,7,0,3,0,0,0,1
992,1,111,39,9,4,0,4,1,0,0,1,1,5,7,4,1,9,46,12,0,3,0,0,2,2
993,1,15,38,10,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
994,1,36,29,21,1,0,0,0,0,0,0,0,3,2,1,0,1,3,2,0,2,0,0,0,0
995,1,37,60,22,4,0,1,1,1,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0
996,1,31,2,3,2,0,0,1,0,0,0,0,0,14,0,0,0,6,3,1,0,0,0,0,1
997,1,80,11,7,5,0,3,3,0,0,0,1,4,2,3,0,2,42,3,0,3,0,0,0,2
998,1,26,8,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
999,1,19,35,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,13,0,0,0,0,0,0
1000,1,48,1,4,3,0,0,0,0,0,0,0,1,0,1,1,2,5,29,1,0,1,0,0,0
1001,1,143,1,20,5,1,2,1,0,0,1,2,2,14,2,0,10,59,18,0,3,0,0,2,1
1002,1,39,11,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1003,1,33,7,2,4,0,0,0,0,0,0,1,0,15,0,0,2,3,4,0,0,0,0,0,2
1004,1,46,21,33,5,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0
1005,1,15,2,2,1,0,0,0,0,0,0,0,1,1,1,0,0,7,2,0,0,0,0,0,0
1006,1,102,106,46,9,1,2,2,0,1,1,0,3,8,4,0,5,8,9,0,1,1,0,0,1
1007,1,92,16,63,4,0,0,0,2,0,0,0,2,0,1,0,1,9,7,0,0,1,2,0,0
1008,1,67,37,27,1,0,1,0,0,0,0,0,2,9,1,0,4,11,5,0,3,0,0,0,3
1009,1,2127,4,158,113,5,25,32,30,1,8,30,70,187,43,9,125,972,229,2,23,29,1,18,17
1010,1,53,44,24,1,0,0,0,0,0,1,0,3,3,2,1,3,12,3,0,0,0,0,0,0
1011,1,15,33,1,0,0,0,0,0,0,0,0,1,1,1,0,1,9,0,0,1,0,0,0,0
1012,1,62,27,21,3,0,0,0,1,0,1,0,6,6,0,1,3,9,8,0,2,1,0,0,0
1013,1,17,46,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1014,1,78,4,4,6,0,0,1,3,1,0,1,5,1,3,1,5,36,4,1,4,1,0,0,1
1015,1,39,94,24,1,0,0,0,0,0,0,0,3,1,0,0,3,4,2,0,0,0,0,1,0
1016,1,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1017,1,48,3,2,5,0,0,0,1,0,0,2,1,1,1,0,3,21,7,0,2,0,0,0,2
1018,1,15,7,3,9,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1019,1,12,44,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
1020,1,12,7,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1,11,44,6,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
1022,1,19,3,9,1,0,0,0,0,0,0,0,1,2,0,0,0,2,3,1,0,0,0,0,0
1023,1,22,198,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1024,1,16,182,6,2,0,0,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,0,0,0
1025,1,16,19,13,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
1026,1,248,39,37,16,1,4,1,1,0,2,1,11,30,3,1,11,101,24,0,2,1,0,1,0
1027,1,13,48,2,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1
1028,1,28,4,18,2,0,0,0,0,0,1,0,1,2,0,0,2,1,1,0,0,0,0,0,0
1029,1,2880,2,206,206,13,49,35,20,3,28,49,107,212,87,17,138,1179,304,8,75,73,2,32,37
1030,1,51,46,26,4,0,3,1,0,0,1,0,0,1,2,0,3,2,6,0,0,2,0,0,0
1031,1,174,2,97,2,0,0,0,1,0,0,0,4,4,0,2,5,24,34,0,0,1,0,0,0
1032,1,65,10,15,3,0,0,0,0,0,0,0,2,6,0,0,2,23,14,0,0,0,0,0,0
1033,1,17,33,10,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0
1034,1,13,2,1,1,0,0,0,0,0,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0
1035,1,63,5,49,2,0,0,0,0,0,0,0,0,3,0,0,2,5,1,0,1,0,0,0,0
1036,1,15,46,10,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
1037,1,42,29,1,1,0,0,0,0,0,0,0,0,5,0,0,1,1,30,1,0,2,0,0,0
1038,1,55,1,37,3,0,0,1,0,0,0,0,0,1,0,1,1,5,6,0,0,0,0,0,0
1039,1,25,18,12,2,0,0,0,0,0,1,0,1,2,0,0,1,3,2,0,1,0,0,0,0
1040,1,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
1041,1,19,2,2,1,0,1,0,0,0,0,0,0,2,0,0,1,2,8,0,0,0,0,0,2
1042,1,125,1,5,5,0,2,0,1,0,1,2,3,7,2,3,8,18,59,1,1,2,0,4,1
1043,1,36,4,16,1,0,2,0,0,0,0,0,0,2,0,0,3,6,5,0,0,1,0,0,0
1044,1,542,11,41,42,0,9,6,1,0,2,5,17,55,12,3,41,204,59,1,12,11,1,5,15
1045,1,42,3,5,3,0,0,0,0,0,0,1,2,3,2,0,5,6,14,0,1,0,0,0,0
1046,1,16,4,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1047,1,39,37,16,1,0,0,0,0,0,0,0,2,3,1,1,2,4,6,0,1,1,0,1,0
1048,1,15,2,10,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1049,1,180,6,21,5,0,1,1,1,0,0,1,12,7,3,4,19,69,27,0,2,2,2,2,1
1050,1,71,33,10,5,0,1,0,1,0,0,1,2,9,2,0,6,28,5,0,1,0,0,0,0
1051,1,1046,17,69,64,1,25,15,5,2,7,14,40,97,34,5,35,460,95,4,29,22,2,11,10
1052,1,77,108,5,2,0,0,1,0,0,0,0,0,34,3,0,8,10,8,0,2,3,0,1,0
1053,1,21,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1054,1,14,48,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1055,1,66,36,3,1,0,0,1,1,0,0,0,4,28,1,1,3,10,7,0,4,1,0,1,0
1056,1,23,33,11,0,0,1,0,0,0,0,0,1,2,0,0,1,3,3,0,1,0,0,0,0
1057,1,18,10,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0
1058,1,31,24,20,2,0,0,0,0,0,0,0,1,0,0,1,0,5,2,0,0,0,0,0,0
1059,1,18,16,8,0,1,0,1,0,0,0,0,0,3,1,0,0,2,1,0,0,1,0,0,0
1060,1,22,30,14,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,0
