UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
787,1,38,19,32,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0
788,1,49,6,10,0,0,1,0,0,0,0,0,2,1,2,0,2,26,5,0,0,0,0,0,0
789,1,11,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
790,1,20,1,11,1,0,0,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0
791,1,26,4,16,1,0,0,0,0,0,0,1,1,1,0,0,1,1,4,0,0,0,0,0,0
792,1,37,40,18,0,0,0,0,0,1,1,0,0,2,3,0,3,3,3,0,1,1,0,0,1
793,1,13,13,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0
794,1,30,1,24,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0
795,1,67,216,34,5,0,0,0,0,0,1,0,1,8,0,1,1,7,8,0,1,0,0,0,0
796,1,26,8,1,0,0,1,0,0,0,0,0,2,1,0,0,0,14,6,0,0,1,0,0,0
797,1,40,39,18,2,0,1,0,0,0,0,1,0,4,0,0,1,5,6,0,1,0,0,0,1
798,1,73,64,35,8,0,1,0,0,0,0,0,4,6,1,1,3,7,3,2,1,0,0,0,1
799,1,80,16,14,4,0,0,1,0,0,0,1,1,6,1,0,5,31,12,0,0,1,0,1,2
800,1,34,28,21,0,0,0,0,0,0,0,0,1,2,0,0,0,3,7,0,0,0,0,0,0
801,1,40,1,18,4,0,1,0,0,0,0,0,2,6,2,0,1,3,2,0,0,1,0,0,0
802,1,30,25,14,1,0,0,0,0,0,0,0,2,1,0,0,0,10,2,0,0,0,0,0,0
803,1,32,4,29,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
804,1,2253,106,1585,72,7,9,9,20,22,7,12,35,95,23,5,60,125,109,1,22,20,4,4,7
805,1,42,70,34,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,1,0,0,0
806,1,24,12,0,1,1,0,0,0,0,0,0,3,15,0,0,0,2,1,0,0,1,0,0,0
807,1,58,2,1,3,0,0,0,2,0,0,0,2,4,1,0,38,3,3,0,1,0,0,0,0
808,1,21,12,3,0,1,0,0,0,0,0,0,0,1,1,0,4,7,4,0,0,0,0,0,0
809,1,29,85,23,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0
810,1,17,5,0,1,0,0,0,0,0,0,1,0,9,1,0,0,2,2,0,0,0,0,1,0
811,1,93,40,4,7,0,4,0,1,1,0,2,2,8,4,0,6,42,10,0,0,0,0,2,0
812,1,17,22,7,0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,0,0,0,0,0,0
813,1,67,25,38,4,0,1,1,1,0,1,0,1,3,3,0,2,6,5,0,1,0,0,0,0
814,1,20,1,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
815,1,30,12,13,0,0,0,0,0,0,1,0,3,1,0,0,2,5,2,1,1,0,1,0,0
816,1,12,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,1,35,18,2,2,0,1,0,0,0,1,0,1,1,1,1,19,3,1,0,1,0,0,0,1
818,1,20,2,2,9,0,0,0,0,0,0,0,0,1,1,0,3,1,3,0,0,0,0,0,0
819,1,21,21,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1,81,3,5,7,1,1,1,1,0,0,1,2,8,2,0,9,33,5,0,3,1,0,1,0
821,1,111,10,73,13,0,0,1,2,0,0,0,3,1,2,0,1,7,6,0,0,1,0,1,0
822,1,13,17,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
823,1,82,36,12,2,2,1,0,0,0,0,2,5,8,4,0,3,34,7,0,1,0,0,0,1
824,1,13,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
825,1,43,28,19,2,0,2,0,1,0,0,0,3,5,1,1,4,3,1,0,1,0,0,0,0
826,1,15,37,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
827,1,512,2,14,7,1,5,3,5,1,4,2,9,23,6,6,8,379,13,2,7,13,0,2,2
828,1,28,14,14,3,0,0,0,0,0,0,0,1,1,0,0,1,3,4,0,0,0,0,0,1
829,1,15,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
830,1,12,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1,15,1,0,1,0,1,0,0,0,0,0,0,2,0,0,6,3,1,0,0,1,0,0,0
832,1,66,6,26,2,0,2,0,0,0,0,1,4,5,1,0,5,11,5,1,2,0,0,1,0
833,1,128,58,66,30,0,0,0,0,0,0,0,4,0,0,0,7,14,7,0,0,0,0,0,0
834,1,33,10,12,0,0,1,0,0,0,0,1,1,0,1,0,2,9,6,0,0,0,0,0,0
835,1,1959,58,1199,65,3,14,13,11,0,4,4,44,95,25,9,57,182,169,4,17,30,1,7,6
836,1,32,57,1,0,0,2,0,2,0,0,0,1,0,1,1,2,19,1,0,1,1,0,0,0
837,1,12,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,43,130,6,2,0,0,0,0,0,1,2,1,19,0,0,2,5,1,1,1,0,0,2,0
839,1,23,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
840,1,13,2,5,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,0,0,0
841,1,183,9,8,4,1,2,6,3,4,0,3,9,9,5,1,96,12,10,0,4,4,0,2,0
842,1,17,22,9,1,0,0,0,0,0,0,1,1,3,0,0,0,0,2,0,0,0,0,0,0
843,1,46,12,5,3,0,1,0,0,0,0,0,2,4,0,0,2,22,4,0,1,0,0,0,2
844,1,17,90,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
845,1,20,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0
846,1,26,11,16,0,0,0,0,0,0,0,0,1,3,1,0,2,2,1,0,0,0,0,0,0
847,1,13,4,5,1,0,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
848,1,53,1,22,3,0,2,0,1,0,1,1,2,3,1,0,2,6,6,0,2,0,0,1,0
849,1,19,36,3,1,0,0,0,0,0,0,0,1,10,0,0,1,3,0,0,0,0,0,0,0
850,1,77,29,8,4,0,0,0,0,0,1,0,1,3,6,0,9,31,9,0,3,1,0,1,0
851,1,31,12,24,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
852,1,57,2,3,2,0,0,1,0,0,0,2,2,5,2,0,1,4,30,0,3,2,0,0,0
853,1,62,1,24,5,0,1,1,0,0,0,0,3,4,3,0,3,4,6,1,0,3,0,2,2
854,1,20,3,9,4,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0
855,1,57,36,39,2,0,0,0,0,0,1,0,1,1,1,0,1,5,3,0,1,2,0,0,0
856,1,72,2,6,2,0,2,3,0,1,2,2,1,7,2,0,2,24,8,0,0,4,1,1,4
857,1,2755,22,321,200,1,7,9,13,2,5,15,140,286,20,12,126,1210,318,6,3,36,2,12,11
858,1,13,1,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
859,1,529,15,47,42,1,15,4,1,1,6,8,19,27,14,3,22,231,39,1,14,18,1,6,9
860,1,126,15,94,5,0,0,0,0,0,0,2,1,3,0,0,11,4,4,0,1,0,0,0,1
861,1,44,1,35,1,0,1,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0
862,1,57,28,7,3,1,1,0,0,0,1,1,1,22,0,0,7,8,3,0,1,1,0,0,0
863,1,18,13,10,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0
864,1,27,22,13,2,0,0,0,0,0,0,0,3,3,1,0,0,4,1,0,0,0,0,0,0
865,1,100,14,6,5,0,1,0,0,1,0,0,7,9,2,1,9,37,20,0,1,1,0,0,0
866,1,28,23,15,3,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,0
867,1,1433,21,1230,16,1,1,3,1,0,5,1,22,26,5,4,13,62,31,0,2,7,0,2,1
868,1,19,30,2,3,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,1,0,0,0,1
869,1,108,32,45,11,0,1,1,0,0,1,1,5,7,4,1,7,10,11,0,2,0,1,0,0
870,1,33,34,21,0,0,1,0,0,0,0,0,0,1,0,0,2,4,3,0,0,0,0,1,0
871,1,81,14,2,12,1,2,0,0,0,0,1,1,36,0,0,6,7,10,0,1,1,0,0,1
872,1,23,56,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
873,1,75,8,10,8,0,1,1,2,0,1,2,7,4,1,0,4,23,8,0,1,1,0,0,1
874,1,56,2,42,2,0,0,1,0,0,1,0,0,0,0,1,0,2,5,0,1,0,0,1,0
875,1,774,16,37,33,2,10,9,4,1,3,4,21,43,13,5,24,473,48,0,10,14,0,4,16
876,1,17,2,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
877,1,54,2,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
878,1,27,15,8,3,0,1,0,0,0,0,0,1,3,0,0,3,3,4,0,1,0,0,0,0
879,1,94,34,63,3,1,1,2,3,0,0,0,0,3,0,1,2,4,9,0,0,2,0,0,0
880,1,50,14,44,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0
881,1,59,8,30,2,0,0,0,2,0,1,1,2,2,1,0,2,7,5,0,2,2,0,0,0
882,1,34,21,26,2,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0
883,1,40,12,24,1,0,1,0,0,0,1,1,0,3,0,0,1,4,3,0,1,0,0,0,0
884,1,27,6,19,3,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
885,1,70,10,8,6,0,0,1,1,0,0,2,1,3,1,0,2,35,8,0,1,0,0,0,1
886,1,975,52,373,82,3,8,7,6,3,3,7,58,97,9,2,35,136,108,3,13,15,0,4,3
887,1,41,38,24,1,0,0,0,0,0,0,1,0,4,1,0,2,3,5,0,0,0,0,0,0
888,1,38,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
889,1,18,108,13,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0
890,1,20,7,9,1,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0
891,1,55,30,22,4,0,1,0,0,0,0,0,1,5,0,0,2,8,9,0,2,0,0,1,0
892,1,61,64,10,0,0,3,0,0,0,0,0,6,6,0,1,0,24,6,0,2,2,0,1,0
893,1,13,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
894,1,48,56,23,3,0,1,0,0,0,0,0,1,4,1,0,2,5,5,0,2,1,0,0,0
895,1,159,176,11,11,0,13,2,2,1,1,1,10,48,3,1,15,15,11,0,5,3,0,4,2
896,1,12,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,16,34,7,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,1,0
898,1,19,188,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
899,1,24,16,2,0,0,1,0,1,0,0,0,1,3,0,0,0,13,2,0,0,1,0,0,0
900,1,15,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
901,1,117,4,95,6,1,0,0,0,0,0,0,7,3,1,0,0,2,2,0,0,0,0,0,0
902,1,28,7,17,2,0,1,0,0,0,0,0,1,2,0,0,1,0,2,1,0,1,0,0,0
903,1,1585,53,61,31,3,5,7,13,4,4,7,23,100,18,4,12,1169,86,1,7,20,0,9,1
904,1,48,22,37,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,0,1,1,0,0,0
905,1,28,10,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
906,1,20,50,3,1,0,0,0,1,0,0,0,2,8,0,0,1,3,1,0,0,0,0,0,0
907,1,16,15,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
908,1,49,11,36,2,0,0,0,0,0,0,0,1,1,1,0,4,2,1,0,0,0,0,0,1
909,1,43,3,20,2,0,0,1,1,0,0,0,2,3,1,0,1,6,5,0,0,1,0,0,0
910,1,21,74,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,84,48,19,5,0,0,0,0,0,1,2,2,3,3,0,3,37,6,0,2,1,0,0,0
912,1,32,48,20,0,0,0,0,0,0,0,0,1,1,0,0,0,8,2,0,0,0,0,0,0
913,1,17,3,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0
914,1,23,17,15,2,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0
915,1,41,56,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
916,1,33,131,17,0,0,0,0,1,0,0,0,0,3,2,0,1,6,3,0,0,0,0,0,0
917,1,36,3,13,2,1,1,0,0,0,0,0,3,2,0,0,1,8,5,0,0,0,0,0,0
918,1,488,7,38,44,0,18,4,0,0,4,8,17,46,15,2,43,181,47,0,13,5,0,1,2
919,1,51,57,24,6,0,0,0,0,0,0,0,3,8,0,0,0,4,4,0,1,0,0,0,1
920,1,11,6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
921,1,170,53,11,6,0,2,1,1,0,1,2,5,20,7,2,11,75,20,0,1,2,0,2,1
922,1,52,4,40,1,0,0,1,0,0,0,0,2,2,0,0,1,3,0,0,1,0,0,1,0
923,1,91,2,44,13,0,0,0,0,0,0,0,5,3,1,0,6,7,11,0,0,0,1,0,0
924,1,18,7,1,1,0,0,1,0,0,0,0,0,10,0,0,1,0,2,0,2,0,0,0,0
925,1,20,4,9,2,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,1,1,0,0,0
926,1,14,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
927,1,18,9,9,1,0,0,0,0,0,1,0,0,2,0,0,1,3,1,0,0,0,0,0,0
928,1,55,14,25,5,1,0,0,0,0,0,0,2,0,2,0,3,5,11,0,1,0,0,0,0
929,1,19,18,11,0,0,0,0,1,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0
930,1,19,29,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
931,1,21,22,5,2,0,0,0,0,0,0,0,1,3,0,0,1,9,0,0,0,0,0,0,0
932,1,39,494,2,3,0,0,1,0,0,0,0,3,1,0,0,2,18,6,1,1,0,0,0,1
933,1,41,5,27,1,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,1,0
934,1,55,11,25,3,0,0,0,0,0,1,0,0,5,2,0,2,7,9,0,1,0,0,0,0
935,1,72,2,5,3,2,0,0,3,1,1,0,2,8,0,1,5,39,1,0,0,1,0,0,0
936,1,28,11,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
937,1,31,2,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
938,1,46,27,1,3,0,0,0,0,0,0,0,1,4,0,0,4,25,4,0,1,1,0,0,2
939,1,33,4,21,0,0,0,0,0,0,0,1,0,4,2,0,0,4,1,0,0,0,0,0,0
940,1,49,31,39,2,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0
941,1,16,14,9,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0
942,1,86,41,56,0,0,1,1,0,0,1,1,0,7,1,1,2,10,4,0,0,0,0,0,1
943,1,19,10,11,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,1
944,1,106,45,72,1,0,2,3,3,1,1,0,1,5,2,0,3,5,5,0,0,2,0,0,0
945,1,17,1,3,2,0,0,0,0,0,0,0,0,9,1,0,0,1,1,0,0,0,0,0,0
946,1,26,5,4,4,0,0,0,0,0,0,0,3,2,1,0,0,11,0,0,0,0,0,1,0
947,1,33,4,13,2,0,1,0,0,0,0,2,3,1,2,0,3,3,2,0,0,1,0,0,0
948,1,49,86,17,2,0,1,0,1,0,0,0,4,3,0,1,8,8,4,0,0,0,0,0,0
949,1,21,36,14,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0
950,1,21,13,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
951,1,53,19,24,4,0,0,0,1,0,1,0,3,1,2,0,2,6,6,0,2,1,0,0,0
952,1,40,1,2,4,0,2,0,0,0,1,0,2,19,1,0,3,4,2,0,0,0,0,0,0
953,1,65,158,37,3,0,1,0,0,0,0,1,3,1,2,0,3,8,5,0,1,0,0,0,0
954,1,15,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1
955,1,70,21,55,0,0,0,0,1,0,1,0,1,3,1,0,2,4,2,0,0,0,0,0,0
956,1,66,16,7,5,0,1,0,0,0,0,2,1,5,1,0,2,4,34,0,2,2,0,0,0
957,1,56,20,51,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0
958,1,63,4,3,7,0,1,3,1,0,3,1,1,2,0,2,2,7,22,1,2,3,0,2,0
959,1,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1,30,62,22,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0
961,1,64,5,8,7,0,2,0,0,0,0,1,2,1,0,0,5,8,27,0,2,1,0,0,0
962,1,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,1,74,117,48,1,1,3,0,1,0,0,1,1,4,1,1,0,6,2,0,2,2,0,0,0
964,1,154,54,82,11,0,3,1,3,0,1,0,3,15,0,1,5,10,7,0,9,2,0,1,0
965,1,16,4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
966,1,18,6,11,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0
967,1,84,40,62,2,0,0,0,0,0,0,0,0,3,0,0,3,10,4,0,0,0,0,0,0
968,1,21,17,6,3,0,0,0,0,0,0,0,3,2,0,0,0,4,2,0,0,1,0,0,0
969,1,34,20,17,5,0,0,0,0,0,0,0,2,2,0,0,2,3,3,0,0,0,0,0,0
970,1,83,2,8,5,0,1,0,2,0,1,1,2,6,1,0,3,39,9,0,1,2,0,2,0
971,1,318,4,22,18,0,5,5,2,0,1,3,18,24,11,2,20,128,31,2,11,9,0,3,3
972,1,33,21,21,0,0,0,0,0,0,0,0,1,6,0,0,0,2,1,1,0,1,0,0,0
973,1,319,7,191,7,0,4,2,1,0,0,1,3,9,10,1,14,41,27,2,2,3,0,1,0
974,1,24,43,13,3,0,0,0,0,0,0,0,3,1,1,0,0,1,2,0,0,0,0,0,0
975,1,110,35,16,6,0,0,2,1,0,0,2,0,8,5,1,8,42,15,0,1,2,0,0,1
976,1,11,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,1,0,0,0
977,1,11,38,1,0,0,0,0,0,0,0,0,0,2,0,0,1,4,3,0,0,0,0,0,0
978,1,16,48,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
979,1,26,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
980,1,37,1,17,2,0,0,0,0,0,0,0,1,1,0,0,2,8,6,0,0,0,0,0,0
981,1,17,73,2,2,0,0,0,0,0,0,0,5,2,0,0,2,2,2,0,0,0,0,0,0
982,1,23,31,6,1,0,0,0,1,0,0,2,1,3,0,0,3,1,4,0,0,1,0,0,0
983,1,38,24,19,2,0,0,2,1,0,1,0,0,2,0,0,0,6,3,0,1,1,0,0,0
984,1,24,15,18,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
985,1,17,1,1,0,0,0,0,0,0,0,0,4,2,0,0,2,6,2,0,0,0,0,0,0
986,1,42,53,21,1,0,0,0,0,0,0,1,2,4,0,0,2,5,4,0,1,0,0,0,1
987,1,21,60,10,3,0,0,0,0,0,0,0,2,2,0,0,1,0,3,0,0,0,0,0,0
988,1,23,29,17,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0
989,1,17,26,3,2,0,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
990,1,2364,139,1535,82,6,21,8,16,5,8,21,59,126,30,7,47,158,160,3,14,26,2,16,14
991,1,24,12,21,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
992,1,51,102,28,0,0,2,1,0,0,0,0,0,2,1,0,2,8,6,0,0,1,0,0,0
993,1,141,9,19,16,0,0,0,1,0,1,1,21,48,0,0,7,14,11,0,1,0,1,0,0
994,1,37,24,32,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1,60,41,36,2,0,0,0,0,0,0,0,1,4,1,0,5,4,4,0,0,1,1,1,0
996,1,22,12,11,2,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,1,0,0,0,0
997,1,94,108,67,3,0,0,0,0,0,0,0,4,0,0,0,3,14,3,0,0,0,0,0,0
998,1,83,34,5,6,1,2,2,1,0,0,0,5,38,1,0,6,6,7,0,1,1,0,0,1
999,1,265,87,149,2,0,0,0,0,0,0,0,3,16,6,0,18,31,31,2,4,1,1,1,0
1000,1,27,16,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
1001,1,16,68,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1,25,4,11,2,0,0,0,0,1,1,0,0,3,1,0,0,2,2,0,0,1,0,1,0
1003,1,39,12,24,3,0,0,0,0,1,0,1,1,0,0,0,1,2,3,0,1,0,0,2,0
1004,1,40,32,4,19,0,0,0,1,0,0,0,0,2,0,1,1,5,6,0,0,1,0,0,0
1005,1,71,4,31,3,0,1,0,0,0,2,1,1,7,0,0,7,3,14,0,0,1,0,0,0
1006,1,72,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
1007,1,31,92,22,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0
1008,1,37,44,32,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
1009,1,158,3,4,7,1,2,0,1,1,3,0,9,13,2,2,86,10,9,1,3,2,0,1,1
1010,1,17,70,0,0,0,1,0,0,0,0,0,1,1,2,0,0,2,10,0,0,0,0,0,0
1011,1,18,3,3,2,0,0,0,0,0,0,0,1,0,0,0,1,10,1,0,0,0,0,0,0
1012,1,16,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1,40,12,15,3,1,0,0,0,0,0,0,1,6,1,0,2,7,1,0,0,1,0,1,1
1014,1,48,13,20,4,0,0,0,0,0,0,0,4,3,1,0,3,9,3,0,0,1,0,0,0
1015,1,35,11,6,4,0,0,0,0,0,0,0,0,16,0,0,0,5,4,0,0,0,0,0,0
1016,1,81,59,33,7,0,2,0,0,0,0,1,3,4,0,0,8,11,12,0,0,0,0,0,0
1017,1,35,7,5,0,0,2,0,0,0,1,1,1,3,0,0,1,6,13,0,0,0,0,1,1
1018,1,33,8,1,13,0,1,0,0,0,0,0,4,3,0,0,0,5,6,0,0,0,0,0,0
1019,1,21,1,10,0,0,0,0,0,1,0,0,3,0,1,1,1,1,2,0,0,1,0,0,0
1020,1,20,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,15,0,0,0,0,0,1
1021,1,36,192,3,2,0,0,0,0,0,1,0,0,2,2,0,1,20,3,0,0,2,0,0,0
1022,1,326,6,28,14,1,5,4,4,0,2,5,15,26,11,3,22,122,30,2,15,11,0,3,3
1023,1,41,2,1,22,0,1,0,0,0,0,2,2,1,1,0,2,4,2,0,2,1,0,0,0
1024,1,15,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1025,1,27,10,0,3,0,0,1,1,0,0,0,4,2,0,0,1,8,5,0,0,1,0,1,0
1026,1,35,7,16,1,0,0,0,0,0,0,0,2,3,1,0,4,4,1,0,0,0,0,1,2
1027,1,11,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0
1028,1,19,54,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1029,1,26,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,1,15,12,8,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0
1031,1,31,58,5,1,0,0,0,0,0,0,0,0,3,0,0,4,16,2,0,0,0,0,0,0
1032,1,33,3,1,11,0,0,1,1,0,0,0,1,2,0,0,2,6,7,0,0,1,0,0,0
1033,1,15,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1,94,31,40,7,0,0,1,0,0,0,0,6,11,0,0,6,13,5,1,2,1,0,1,0
1035,1,48,5,21,4,0,0,1,0,0,0,1,1,2,0,0,1,7,4,0,3,2,0,0,1
1036,1,17,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0
1037,1,42,48,2,2,1,1,0,0,0,1,2,2,24,0,0,2,3,2,0,0,0,0,0,0
1038,1,41,3,35,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0
1039,1,56,17,0,0,1,0,0,0,0,0,0,2,5,0,0,1,43,2,0,0,1,0,0,1
1040,1,36,2,6,2,1,0,0,0,0,0,0,2,14,1,0,2,3,2,0,3,0,0,0,0
1041,1,130,58,71,2,1,0,1,1,0,0,0,1,4,6,0,5,25,11,0,2,0,0,0,0
1042,1,27,6,11,4,0,1,0,0,0,0,0,4,0,0,0,0,3,3,0,0,1,0,0,0
1043,1,52,2,5,1,0,0,0,0,0,0,1,1,5,1,0,4,29,3,0,1,1,0,0,0
1044,1,18,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0
1045,1,27,46,24,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1046,1,21,12,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
1047,1,14,2,7,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0
1048,1,20,76,15,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1049,1,22,40,3,2,0,0,0,1,0,0,0,3,7,0,0,1,4,1,0,0,0,0,0,0
1050,1,29,16,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1051,1,23,321,12,2,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,1,0,0,0,0
