obj#,nonMCost,sCost,rCost,wCost,cCost,tCost,mCost,locationt=0  
j=14,8545134000037800,8545134000000000,0,0,14000,23800,0,1

t=30  
j=0,1730241600010800,1730241600000000,0,0,4000,6800,0,1
j=1,2398464000011880,2398464000000000,0,0,4400,7480,0,1
j=2,62989892400202800,62989892400000000,0,0,60000,142800,0,1
j=3,572416000002700,572416000000000,0,0,1000,1700,0,1
j=4,398141045601440470,398141045600000000,0,0,509000,931470,0,1
j=5,18195000000040500,18195000000000000,0,0,15000,25500,0,1
j=6,1599430000018900,1599430000000000,0,0,7000,11900,0,1
j=7,27975060000099900,27975060000000000,0,0,37000,62900,0,1
j=8,16084915000031570,16084915000000000,0,0,11000,20570,0,1
j=9,20416857500083835,20416857500000000,0,0,31050,52785,0,1
j=10,87507059200261170,87507059200000000,0,0,91000,170170,0,1
j=11,37676119200121500,37676119200000000,0,0,45000,76500,0,1
j=12,63437315000191520,63437315000000000,0,0,63000,128520,0,1
j=13,1891117800024800,1891117800000000,0,0,8800,16000,0,1
j=14,9150906000035100,9150906000000000,0,0,13000,22100,0,1

t=31  
j=0,1885305600010800,1885305600000000,0,0,4000,6800,0,1
j=1,2692224000014850,2692224000000000,0,0,5500,9350,0,1
j=2,67614866400236600,67614866400000000,0,0,70000,166600,0,1
j=3,637696000005400,637696000000000,0,0,2000,3400,0,1
j=4,420730877601499900,420730877600000000,0,0,530000,969900,0,1
j=5,19104600000045900,19104600000000000,0,0,17000,28900,0,1
j=6,2099230000010800,2099230000000000,0,0,4000,6800,0,1
j=7,30139380000113400,30139380000000000,0,0,42000,71400,0,1
j=8,16730665000057400,16730665000000000,0,0,20000,37400,0,1
j=9,21751632500083835,21751632500000000,0,0,31050,52785,0,1
j=10,92243219200301350,92243219200000000,0,0,105000,196350,0,1
j=11,40006447200105300,40006447200000000,0,0,39000,66300,0,1
j=12,66255215000249280,66255215000000000,0,0,82000,167280,0,1
j=13,2375821800024800,2375821800000000,0,0,8800,16000,0,1
j=14,9644214000032400,9644214000000000,0,0,12000,20400,0,1

t=32  
j=0,2043777600010800,2043777600000000,0,0,4000,6800,0,1
j=1,3012984000014850,3012984000000000,0,0,5500,9350,0,1
j=2,72742868400162240,72742868400000000,0,0,48000,114240,0,1
j=3,726976000002700,726976000000000,0,0,1000,1700,0,1
j=4,444020453601426320,444020453600000000,0,0,504000,922320,0,1
j=5,20080200000067500,20080200000000000,0,0,25000,42500,0,1
j=6,2339680000005400,2339680000000000,0,0,2000,3400,0,1
j=7,32372820000116100,32372820000000000,0,0,43000,73100,0,1
j=8,17622115000083230,17622115000000000,0,0,29000,54230,0,1
j=9,22977207500058995,22977207500000000,0,0,21850,37145,0,1
j=10,97319411200353010,97319411200000000,0,0,123000,230010,0,1
j=11,42120271200135000,42120271200000000,0,0,50000,85000,0,1
j=12,69867335000215840,69867335000000000,0,0,71000,144840,0,1
j=13,2860525800006200,2860525800000000,0,0,2200,4000,0,1
j=14,10123890000048600,10123890000000000,0,0,18000,30600,0,1

t=33  
j=0,2198841600005400,2198841600000000,0,0,2000,3400,0,1
j=1,3333744000011880,3333744000000000,0,0,4400,7480,0,1
j=2,76340960400158860,76340960400000000,0,0,47000,111860,0,1
j=3,792256000002700,792256000000000,0,0,1000,1700,0,1
j=4,465706301601392360,465706301600000000,0,0,492000,900360,0,1
j=5,21533400000070200,21533400000000000,0,0,26000,44200,0,1
j=6,2482480000002700,2482480000000000,0,0,1000,1700,0,1
j=7,34650540000097200,34650540000000000,0,0,36000,61200,0,1
j=8,19055365000060270,19055365000000000,0,0,21000,39270,0,1
j=9,23802057500077625,23802057500000000,0,0,28750,48875,0,1
j=10,103519187200315700,103519187200000000,0,0,110000,205700,0,1
j=11,44665939200121500,44665939200000000,0,0,45000,76500,0,1
j=12,72888905000252320,72888905000000000,0,0,83000,169320,0,1
j=13,2943388800006200,2943388800000000,0,0,2200,4000,0,1
j=14,10892394000045900,10892394000000000,0,0,17000,28900,0,1

t=34  
j=0,2314713600010800,2314713600000000,0,0,4000,6800,0,1
j=1,3581064000008910,3581064000000000,0,0,3300,5610,0,1
j=2,80096048400196040,80096048400000000,0,0,58000,138040,0,1
j=3,857536000002700,857536000000000,0,0,1000,1700,0,1
j=4,487093781601366890,487093781600000000,0,0,483000,883890,0,1
j=5,23026200000059400,23026200000000000,0,0,22000,37400,0,1
j=6,2553880000002700,2553880000000000,0,0,1000,1700,0,1
j=7,36393660000086400,36393660000000000,0,0,32000,54400,0,1
j=8,20176765000080360,20176765000000000,0,0,28000,52360,0,1
j=9,24886257500102465,24886257500000000,0,0,37950,64515,0,1
j=10,108866771200338660,108866771200000000,0,0,118000,220660,0,1
j=11,47011399200089100,47011399200000000,0,0,33000,56100,0,1
j=12,76472195000255360,76472195000000000,0,0,84000,171360,0,1
j=13,3026251800006200,3026251800000000,0,0,2200,4000,0,1
j=14,11589330000037800,11589330000000000,0,0,14000,23800,0,1

t=35  
j=0,2469777600002700,2469777600000000,0,0,1000,1700,0,1
j=1,3754944000008910,3754944000000000,0,0,3300,5610,0,1
j=2,84668156400158860,84668156400000000,0,0,47000,111860,0,1
j=3,922816000002700,922816000000000,0,0,1000,1700,0,1
j=4,508743221601395190,508743221600000000,0,0,493000,902190,0,1
j=5,24258600000067500,24258600000000000,0,0,25000,42500,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,38027700000110700,38027700000000000,0,0,41000,69700,0,1
j=8,21355915000066010,21355915000000000,0,0,23000,43010,0,1
j=9,26429682500071415,26429682500000000,0,0,26450,44965,0,1
j=10,114638867200361620,114638867200000000,0,0,126000,235620,0,1
j=11,48721315200124200,48721315200000000,0,0,46000,78200,0,1
j=12,80127095000197600,80127095000000000,0,0,65000,132600,0,1
j=13,3109114800009300,3109114800000000,0,0,3300,6000,0,1
j=14,12195102000054000,12195102000000000,0,0,20000,34000,0,1

t=36  
j=0,2527713600002700,2527713600000000,0,0,1000,1700,0,1
j=1,3878064000002970,3878064000000000,0,0,1100,1870,0,1
j=2,88423244400162240,88423244400000000,0,0,48000,114240,0,1
j=3,988096000002700,988096000000000,0,0,1000,1700,0,1
j=4,529896269601132000,529896269600000000,0,0,400000,732000,0,1
j=5,25773000000051300,25773000000000000,0,0,19000,32300,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,40278420000089100,40278420000000000,0,0,33000,56100,0,1
j=8,22631665000043050,22631665000000000,0,0,15000,28050,0,1
j=9,27565557500062100,27565557500000000,0,0,23000,39100,0,1
j=10,120982259200252560,120982259200000000,0,0,88000,164560,0,1
j=11,51092383200118800,51092383200000000,0,0,44000,74800,0,1
j=12,82806425000215840,82806425000000000,0,0,71000,144840,0,1
j=13,3210688800003100,3210688800000000,0,0,1100,2000,0,1
j=14,13057326000032400,13057326000000000,0,0,12000,20400,0,1

t=37  
j=0,2585649600005400,2585649600000000,0,0,2000,3400,0,1
j=1,3951504000002970,3951504000000000,0,0,1100,1870,0,1
j=2,92533976400158860,92533976400000000,0,0,47000,111860,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,547518629601095210,547518629600000000,0,0,387000,708210,0,1
j=5,26872200000018900,26872200000000000,0,0,7000,11900,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,42285060000064800,42285060000000000,0,0,24000,40800,0,1
j=8,23446465000025830,23446465000000000,0,0,9000,16830,0,1
j=9,28480107500074520,28480107500000000,0,0,27600,46920,0,1
j=10,125375219200206640,125375219200000000,0,0,72000,134640,0,1
j=11,53530963200059400,53530963200000000,0,0,22000,37400,0,1
j=12,85888445000176320,85888445000000000,0,0,58000,118320,0,1
j=13,3271276800003100,3271276800000000,0,0,1100,2000,0,1
j=14,13571082000008100,13571082000000000,0,0,3000,5100,0,1

t=38  
j=0,2664885600005400,2664885600000000,0,0,2000,3400,0,1
j=1,4024944000005940,4024944000000000,0,0,2200,3740,0,1
j=2,96500528400162240,96500528400000000,0,0,48000,114240,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,564755597601041440,564755597600000000,0,0,368000,673440,0,1
j=5,27340200000021600,27340200000000000,0,0,8000,13600,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,43720380000089100,43720380000000000,0,0,33000,56100,0,1
j=8,24043915000031570,24043915000000000,0,0,11000,20570,0,1
j=9,29712507500055890,29712507500000000,0,0,20700,35190,0,1
j=10,129272915200243950,129272915200000000,0,0,85000,158950,0,1
j=11,54820675200091800,54820675200000000,0,0,34000,57800,0,1
j=12,88430135000139840,88430135000000000,0,0,46000,93840,0,1
j=13,3331864800003100,3331864800000000,0,0,1100,2000,0,1
j=14,13708254000016200,13708254000000000,0,0,6000,10200,0,1

t=39  
j=0,2744121600005400,2744121600000000,0,0,2000,3400,0,1
j=1,4125384000002970,4125384000000000,0,0,1100,1870,0,1
j=2,100287656400087880,100287656400000000,0,0,26000,61880,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,579902213600931070,579902213600000000,0,0,329000,602070,0,1
j=5,27833400000040500,27833400000000000,0,0,15000,25500,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,45607140000072900,45607140000000000,0,0,27000,45900,0,1
j=8,24689665000045920,24689665000000000,0,0,16000,29920,0,1
j=9,30516882500034155,30516882500000000,0,0,12650,21505,0,1
j=10,133362803200195160,133362803200000000,0,0,68000,127160,0,1
j=11,56662123200089100,56662123200000000,0,0,33000,56100,0,1
j=12,90657485000173280,90657485000000000,0,0,57000,116280,0,1
j=13,3392452800003100,3392452800000000,0,0,1100,2000,0,1
j=14,13901658000027000,13901658000000000,0,0,10000,17000,0,1

t=40  
j=0,2823357600002700,2823357600000000,0,0,1000,1700,0,1
j=1,4198824000002970,4198824000000000,0,0,1100,1870,0,1
j=2,102432734400087880,102432734400000000,0,0,26000,61880,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,594072917600882960,594072917600000000,0,0,312000,570960,0,1
j=5,28599000000035100,28599000000000000,0,0,13000,22100,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,47256300000048600,47256300000000000,0,0,18000,30600,0,1
j=8,25530715000045920,25530715000000000,0,0,16000,29920,0,1
j=9,30952707500037260,30952707500000000,0,0,13800,23460,0,1
j=10,136670195200175070,136670195200000000,0,0,61000,114070,0,1
j=11,58420927200064800,58420927200000000,0,0,24000,40800,0,1
j=12,93110825000161120,93110825000000000,0,0,53000,108120,0,1
j=13,3453040800003100,3453040800000000,0,0,1100,2000,0,1
j=14,14236494000024300,14236494000000000,0,0,9000,15300,0,1

t=41  
j=0,2881293600002700,2881293600000000,0,0,1000,1700,0,1
j=1,4272264000002970,4272264000000000,0,0,1100,1870,0,1
j=2,104577812400098020,104577812400000000,0,0,29000,69020,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,607610477600820700,607610477600000000,0,0,290000,530700,0,1
j=5,29315400000024300,29315400000000000,0,0,9000,15300,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,48317940000035100,48317940000000000,0,0,13000,22100,0,1
j=8,26371765000037310,26371765000000000,0,0,13000,24310,0,1
j=9,31468482500055890,31468482500000000,0,0,20700,35190,0,1
j=10,139603763200186550,139603763200000000,0,0,65000,121550,0,1
j=11,59560483200043200,59560483200000000,0,0,16000,27200,0,1
j=12,95462795000133760,95462795000000000,0,0,44000,89760,0,1
j=13,3513628800003100,3513628800000000,0,0,1100,2000,0,1
j=14,14539806000013500,14539806000000000,0,0,5000,8500,0,1

t=42  
j=0,2939229600002700,2939229600000000,0,0,1000,1700,0,1
j=1,4345704000002970,4345704000000000,0,0,1100,1870,0,1
j=2,106916732400108160,106916732400000000,0,0,32000,76160,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,620213861600976350,620213861600000000,0,0,345000,631350,0,1
j=5,29832600000021600,29832600000000000,0,0,8000,13600,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,49012380000054000,49012380000000000,0,0,20000,34000,0,1
j=8,27140365000017220,27140365000000000,0,0,6000,11220,0,1
j=9,32367432500062100,32367432500000000,0,0,23000,39100,0,1
j=10,142952339200192290,142952339200000000,0,0,67000,125290,0,1
j=11,60446287200078300,60446287200000000,0,0,29000,49300,0,1
j=12,97535765000161120,97535765000000000,0,0,53000,108120,0,1
j=13,3574216800003100,3574216800000000,0,0,1100,2000,0,1
j=14,14711910000010800,14711910000000000,0,0,4000,6800,0,1

t=43  
j=0,2997165600002700,2997165600000000,0,0,1000,1700,0,1
j=1,4419144000002970,4419144000000000,0,0,1100,1870,0,1
j=2,109398230400067600,109398230400000000,0,0,20000,47600,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,634992845600732970,634992845600000000,0,0,259000,473970,0,1
j=5,30319800000027000,30319800000000000,0,0,10000,17000,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,50187420000054000,50187420000000000,0,0,20000,34000,0,1
j=8,27397615000025830,27397615000000000,0,0,9000,16830,0,1
j=9,33310257500049680,33310257500000000,0,0,18400,31280,0,1
j=10,146323091200163590,146323091200000000,0,0,57000,106590,0,1
j=11,62006047200072900,62006047200000000,0,0,27000,45900,0,1
j=12,99866345000142880,99866345000000000,0,0,47000,95880,0,1
j=13,3634804800003100,3634804800000000,0,0,1100,2000,0,1
j=14,14866974000018900,14866974000000000,0,0,7000,11900,0,1

t=44  
j=0,3055101600002700,3055101600000000,0,0,1000,1700,0,1
j=1,4492584000002970,4492584000000000,0,0,1100,1870,0,1
j=2,111064310400101400,111064310400000000,0,0,30000,71400,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,646285541600727310,646285541600000000,0,0,257000,470310,0,1
j=5,30843000000016200,30843000000000000,0,0,6000,10200,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,51362460000037800,51362460000000000,0,0,14000,23800,0,1
j=8,27784015000014350,27784015000000000,0,0,5000,9350,0,1
j=9,33994707500055890,33994707500000000,0,0,20700,35190,0,1
j=10,149094035200152110,149094035200000000,0,0,53000,99110,0,1
j=11,63505279200051300,63505279200000000,0,0,19000,32300,0,1
j=12,102104855000133760,102104855000000000,0,0,44000,89760,0,1
j=13,3695392800000000,3695392800000000,0,0,0,0,0,1
j=14,15143022000013500,15143022000000000,0,0,5000,8500,0,1

t=45  
j=0,3113037600002700,3113037600000000,0,0,1000,1700,0,1
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,113520176400104780,113520176400000000,0,0,31000,73780,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,657605765600628260,657605765600000000,0,0,222000,406260,0,1
j=5,31167000000010800,31167000000000000,0,0,4000,6800,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,52122780000054000,52122780000000000,0,0,20000,34000,0,1
j=8,27996115000008610,27996115000000000,0,0,3000,5610,0,1
j=9,34893657500034155,34893657500000000,0,0,12650,21505,0,1
j=10,151740371200126280,151740371200000000,0,0,44000,82280,0,1
j=11,64510975200056700,64510975200000000,0,0,21000,35700,0,1
j=12,104238275000063840,104238275000000000,0,0,21000,42840,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15315126000008100,15315126000000000,0,0,3000,5100,0,1

t=46  
j=0,3170973600002700,3170973600000000,0,0,1000,1700,0,1
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,115984052400077740,115984052400000000,0,0,23000,54740,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,667508741600645240,667508741600000000,0,0,228000,417240,0,1
j=5,31441800000010800,31441800000000000,0,0,4000,6800,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,53297820000037800,53297820000000000,0,0,14000,23800,0,1
j=8,28165165000008610,28165165000000000,0,0,3000,5610,0,1
j=9,35385057500027945,35385057500000000,0,0,10350,17595,0,1
j=10,154053011200109060,154053011200000000,0,0,38000,71060,0,1
j=11,65856559200051300,65856559200000000,0,0,19000,32300,0,1
j=12,105264065000076000,105264065000000000,0,0,25000,51000,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15452298000005400,15452298000000000,0,0,2000,3400,0,1

t=47  
j=0,3228909600002700,3228909600000000,0,0,1000,1700,0,1
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,117975338400040560,117975338400000000,0,0,12000,28560,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,677042309600495250,677042309600000000,0,0,175000,320250,0,1
j=5,31716600000018900,31716600000000000,0,0,7000,11900,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,54058140000040500,54058140000000000,0,0,15000,25500,0,1
j=8,28334215000017220,28334215000000000,0,0,6000,11220,0,1
j=9,35833557500034155,35833557500000000,0,0,12650,21505,0,1
j=10,155984435200111930,155984435200000000,0,0,39000,72930,0,1
j=11,66862255200062100,66862255200000000,0,0,23000,39100,0,1
j=12,106486085000079040,106486085000000000,0,0,26000,53040,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15568170000016200,15568170000000000,0,0,6000,10200,0,1

t=48  
j=0,3286845600000000,3286845600000000,0,0,0,0,0,1
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,118910906400037180,118910906400000000,0,0,11000,26180,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,684703085600410350,684703085600000000,0,0,145000,265350,0,1
j=5,32092200000005400,32092200000000000,0,0,2000,3400,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,54909180000016200,54909180000000000,0,0,6000,10200,0,1
j=8,28591465000008610,28591465000000000,0,0,3000,5610,0,1
j=9,36269382500015525,36269382500000000,0,0,5750,9775,0,1
j=10,157689875200060270,157689875200000000,0,0,21000,39270,0,1
j=11,68014615200027000,68014615200000000,0,0,10000,17000,0,1
j=12,107732285000054720,107732285000000000,0,0,18000,36720,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15776910000005400,15776910000000000,0,0,2000,3400,0,1

t=49  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,119711906400057460,119711906400000000,0,0,17000,40460,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,690876461600316960,690876461600000000,0,0,112000,204960,0,1
j=5,32255400000005400,32255400000000000,0,0,2000,3400,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,55185660000010800,55185660000000000,0,0,4000,6800,0,1
j=8,28760515000002870,28760515000000000,0,0,1000,1870,0,1
j=9,36466332500031050,36466332500000000,0,0,11500,19550,0,1
j=10,158708915200071750,158708915200000000,0,0,25000,46750,0,1
j=11,68629207200021600,68629207200000000,0,0,8000,13600,0,1
j=12,108612065000027360,108612065000000000,0,0,9000,18360,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15892782000002700,15892782000000000,0,0,1000,1700,0,1

t=50  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,121118462400023660,121118462400000000,0,0,7000,16660,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,695450549600331110,695450549600000000,0,0,117000,214110,0,1
j=5,32418600000002700,32418600000000000,0,0,1000,1700,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,55330380000024300,55330380000000000,0,0,9000,15300,0,1
j=8,28831915000002870,28831915000000000,0,0,1000,1870,0,1
j=9,36894357500012420,36894357500000000,0,0,4600,7820,0,1
j=10,159961331200037310,159961331200000000,0,0,13000,24310,0,1
j=11,69101791200035100,69101791200000000,0,0,13000,22100,0,1
j=12,108954305000054720,108954305000000000,0,0,18000,36720,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,15950718000002700,15950718000000000,0,0,1000,1700,0,1

t=51  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,121539788400010140,121539788400000000,0,0,3000,7140,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,700445549600198100,700445549600000000,0,0,70000,128100,0,1
j=5,32500200000002700,32500200000000000,0,0,1000,1700,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,55731060000010800,55731060000000000,0,0,4000,6800,0,1
j=8,28903315000002870,28903315000000000,0,0,1000,1870,0,1
j=9,37071807500009315,37071807500000000,0,0,3450,5865,0,1
j=10,160639283200022960,160639283200000000,0,0,8000,14960,0,1
j=11,69850243200018900,69850243200000000,0,0,7000,11900,0,1
j=12,109805255000027360,109805255000000000,0,0,9000,18360,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,16008654000002700,16008654000000000,0,0,1000,1700,0,1

t=52  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,121722416400030420,121722416400000000,0,0,9000,21420,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,703575749600189610,703575749600000000,0,0,67000,122610,0,1
j=5,32581800000005400,32581800000000000,0,0,2000,3400,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,55875780000010800,55875780000000000,0,0,4000,6800,0,1
j=8,28974715000005740,28974715000000000,0,0,2000,3740,0,1
j=9,37228782500006210,37228782500000000,0,0,2300,3910,0,1
j=10,161118707200048790,161118707200000000,0,0,17000,31790,0,1
j=11,70299547200013500,70299547200000000,0,0,5000,8500,0,1
j=12,110150285000018240,110150285000000000,0,0,6000,12240,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,16066590000002700,16066590000000000,0,0,1000,1700,0,1

t=53  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,122316758400027040,122316758400000000,0,0,8000,19040,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,706417349600181120,706417349600000000,0,0,64000,117120,0,1
j=5,32693400000002700,32693400000000000,0,0,1000,1700,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56020500000002700,56020500000000000,0,0,1000,1700,0,1
j=8,29072365000002870,29072365000000000,0,0,1000,1870,0,1
j=9,37361382500003105,37361382500000000,0,0,1150,1955,0,1
j=10,161948723200031570,161948723200000000,0,0,11000,20570,0,1
j=11,70590547200008100,70590547200000000,0,0,3000,5100,0,1
j=12,110388365000018240,110388365000000000,0,0,6000,12240,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,16124526000002700,16124526000000000,0,0,1000,1700,0,1

t=54  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,122797358400010140,122797358400000000,0,0,3000,7140,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,709107989600166970,709107989600000000,0,0,59000,107970,0,1
j=5,32775000000002700,32775000000000000,0,0,1000,1700,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56093940000002700,56093940000000000,0,0,1000,1700,0,1
j=8,29143765000002870,29143765000000000,0,0,1000,1870,0,1
j=9,37427682500003105,37427682500000000,0,0,1150,1955,0,1
j=10,162578099200022960,162578099200000000,0,0,8000,14960,0,1
j=11,70828003200002700,70828003200000000,0,0,1000,1700,0,1
j=12,110626445000024320,110626445000000000,0,0,8000,16320,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,16182462000002700,16182462000000000,0,0,1000,1700,0,1

t=55  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,122979986400006760,122979986400000000,0,0,2000,4760,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,711575741600107540,711575741600000000,0,0,38000,69540,0,1
j=5,32856600000002700,32856600000000000,0,0,1000,1700,0,1
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56167380000002700,56167380000000000,0,0,1000,1700,0,1
j=8,29215165000002870,29215165000000000,0,0,1000,1870,0,1
j=9,37493982500012420,37493982500000000,0,0,4600,7820,0,1
j=10,163012115200017220,163012115200000000,0,0,6000,11220,0,1
j=11,70907155200002700,70907155200000000,0,0,1000,1700,0,1
j=12,110905445000024320,110905445000000000,0,0,8000,16320,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,16240398000000000,16240398000000000,0,0,0,0,0,1

t=56  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,123128972400020280,123128972400000000,0,0,6000,14280,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,713294909600101880,713294909600000000,0,0,36000,65880,0,1
j=5,13175280000000000,13175280000000000,0,0,0,0,0,0
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56240820000010800,56240820000000000,0,0,4000,6800,0,1
j=8,12551385000000000,12551385000000000,0,0,0,0,0,0
j=9,37624632500006210,37624632500000000,0,0,2300,3910,0,1
j=10,163397555200017220,163397555200000000,0,0,6000,11220,0,1
j=11,70986307200010800,70986307200000000,0,0,4000,6800,0,1
j=12,111184445000030400,111184445000000000,0,0,10000,20400,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,5718450000000000,5718450000000000,0,0,0,0,0,0

t=57  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,123539084400020280,123539084400000000,0,0,6000,14280,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,714814277600084900,714814277600000000,0,0,30000,54900,0,1
j=5,13175280000000000,13175280000000000,0,0,0,0,0,0
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56385540000008100,56385540000000000,0,0,3000,5100,0,1
j=8,12551385000000000,12551385000000000,0,0,0,0,0,0
j=9,37715307500006210,37715307500000000,0,0,2300,3910,0,1
j=10,163656275200020090,163656275200000000,0,0,7000,13090,0,1
j=11,71142283200008100,71142283200000000,0,0,3000,5100,0,1
j=12,111586205000012160,111586205000000000,0,0,4000,8160,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,5718450000000000,5718450000000000,0,0,0,0,0,0

t=58  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
j=2,123949196400013520,123949196400000000,0,0,4000,9520,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,716000645600070750,716000645600000000,0,0,25000,45750,0,1
j=5,13175280000000000,13175280000000000,0,0,0,0,0,0
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56508660000005400,56508660000000000,0,0,2000,3400,0,1
j=8,12551385000000000,12551385000000000,0,0,0,0,0,0
j=9,37805982500003105,37805982500000000,0,0,1150,1955,0,1
j=10,163998419200008610,163998419200000000,0,0,3000,5610,0,1
j=11,71274979200005400,71274979200000000,0,0,2000,3400,0,1
j=12,111710825000018240,111710825000000000,0,0,6000,12240,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,5718450000000000,5718450000000000,0,0,0,0,0,0

t=59  
j=0,1157340000000000,1157340000000000,0,0,0,0,0,0
j=1,1927876800000000,1927876800000000,0,0,0,0,0,0
