datacenter_AZ_SUS,datacenter_AZ_SUS
obj#,object initialize size,sType,sCost,rCost,wCost,tCost,cCost,nonMCost

t=33  
j=0,77424,0,774240000000000,40800000000000,0,8000,2000,815040000008000
j=0,77424,1,1424601600000000,0,0,3400,1000,1424601600003400
j=1,92604,0,1407580800000000,68700000000000,0,16400,4400,1476280800016400
j=1,92604,1,1926163200000000,0,0,7480,2200,1926163200007480
j=2,1429606,0,29735804800000000,703200000000000,0,188000,47000,30439004800188000
j=2,1429606,1,46605155600000000,0,0,111860,32900,46605155600111860
j=3,24758,0,247580000000000,20400000000000,0,4000,1000,267980000004000
j=3,24758,1,544676000000000,0,0,1700,500,544676000001700
j=4,15733321,0,157333210000000000,7225500000000000,0,1968000,492000,164558710001968000
j=4,15733321,1,308373091600000000,0,0,900360,265680,308373091600900360
j=5,538335,0,8613360000000000,373200000000000,0,104000,26000,8986560000104000
j=5,538335,1,12920040000000000,0,0,44200,13000,12920040000044200
j=6,70928,0,1063920000000000,20400000000000,0,4000,1000,1084320000004000
j=6,70928,1,1418560000000000,0,0,1700,500,1418560000001700
j=7,962515,0,15400240000000000,484200000000000,0,144000,36000,15884440000144000
j=7,962515,1,19250300000000000,0,0,61200,18000,19250300000061200
j=8,544439,0,8166585000000000,320400000000000,0,84000,21000,8486985000084000
j=8,544439,1,10888780000000000,0,0,39270,11550,10888780000039270
j=9,732371,0,8422266500000000,383640000000000,0,115000,28750,8805906500115000
j=9,732371,1,15379791000000000,0,0,48875,14375,15379791000048875
j=10,2940886,0,44701467200000000,1519200000000000,0,440000,110000,46220667200440000
j=10,2940886,1,58817720000000000,0,0,205700,60500,58817720000205700
j=11,1151184,0,17267760000000000,604500000000000,0,180000,45000,17872260000180000
j=11,1151184,1,27398179200000000,0,0,76500,22500,27398179200076500
j=12,2351255,0,25863805000000000,1155900000000000,0,332000,83000,27019705000332000
j=12,2351255,1,47025100000000000,0,0,169320,49800,47025100000169320
j=13,99104,0,1040592000000000,30690000000000,0,8800,2200,1071282000008800
j=13,99104,1,1902796800000000,0,0,4000,1180,1902796800004000
j=14,383535,0,3835350000000000,245400000000000,0,68000,17000,4080750000068000
j=14,383535,1,7057044000000000,0,0,28900,8500,7057044000028900

t=34  
j=0,81504,0,815040000000000,54600000000000,0,16000,4000,869640000016000
j=0,81504,1,1499673600000000,0,0,6800,2000,1499673600006800
j=1,99474,0,1512004800000000,48300000000000,0,12300,3300,1560304800012300
j=1,99474,1,2069059200000000,0,0,5610,1650,2069059200005610
j=2,1499926,0,31198460800000000,856200000000000,0,232000,58000,32054660800232000
j=2,1499926,1,48897587600000000,0,0,138040,40600,48897587600138040
j=3,26798,0,267980000000000,20400000000000,0,4000,1000,288380000004000
j=3,26798,1,589556000000000,0,0,1700,500,589556000001700
j=4,16455871,0,164558710000000000,7314000000000000,0,1932000,483000,171872710001932000
j=4,16455871,1,322535071600000000,0,0,883890,260820,322535071600883890
j=5,575655,0,9210480000000000,308100000000000,0,88000,22000,9518580000088000
j=5,575655,1,13815720000000000,0,0,37400,11000,13815720000037400
j=6,72968,0,1094520000000000,20400000000000,0,4000,1000,1114920000004000
j=6,72968,1,1459360000000000,0,0,1700,500,1459360000001700
j=7,1010935,0,16174960000000000,453900000000000,0,128000,32000,16628860000128000
j=7,1010935,1,20218700000000000,0,0,54400,16000,20218700000054400
j=8,576479,0,8647185000000000,336900000000000,0,112000,28000,8984085000112000
j=8,576479,1,11529580000000000,0,0,52360,15400,11529580000052360
j=9,765731,0,8805906500000000,546135000000000,0,151800,37950,9352041500151800
j=9,765731,1,16080351000000000,0,0,64515,18975,16080351000064515
j=10,3092806,0,47010651200000000,1639800000000000,0,472000,118000,48650451200472000
j=10,3092806,1,61856120000000000,0,0,220660,64900,61856120000220660
j=11,1211634,0,18174510000000000,440700000000000,0,132000,33000,18615210000132000
j=11,1211634,1,28836889200000000,0,0,56100,16500,28836889200056100
j=12,2466845,0,27135295000000000,1179000000000000,0,336000,84000,28314295000336000
j=12,2466845,1,49336900000000000,0,0,171360,50400,49336900000171360
j=13,101894,0,1069887000000000,30690000000000,0,8800,2200,1100577000008800
j=13,101894,1,1956364800000000,0,0,4000,1180,1956364800004000
j=14,408075,0,4080750000000000,213300000000000,0,56000,14000,4294050000056000
j=14,408075,1,7508580000000000,0,0,23800,7000,7508580000023800

t=35  
j=0,86964,0,869640000000000,20400000000000,0,4000,1000,890040000004000
j=0,86964,1,1600137600000000,0,0,1700,500,1600137600001700
j=1,104304,0,1585420800000000,34200000000000,0,12300,3300,1619620800012300
j=1,104304,1,2169523200000000,0,0,5610,1650,2169523200005610
j=2,1585546,0,32979356800000000,703200000000000,0,188000,47000,33682556800188000
j=2,1585546,1,51688799600000000,0,0,111860,32900,51688799600111860
j=3,28838,0,288380000000000,20400000000000,0,4000,1000,308780000004000
j=3,28838,1,634436000000000,0,0,1700,500,634436000001700
j=4,17187271,0,171872710000000000,7146300000000000,0,1972000,493000,179019010001972000
j=4,17187271,1,336870511600000000,0,0,902190,266220,336870511600902190
j=5,606465,0,9703440000000000,378600000000000,0,100000,25000,10082040000100000
j=5,606465,1,14555160000000000,0,0,42500,12500,14555160000042500
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1056325,0,16901200000000000,625200000000000,0,164000,41000,17526400000164000
j=7,1056325,1,21126500000000000,0,0,69700,20500,21126500000069700
j=8,610169,0,9152535000000000,364500000000000,0,92000,23000,9517035000092000
j=8,610169,1,12203380000000000,0,0,43010,12650,12203380000043010
j=9,813221,0,9352041500000000,401925000000000,0,105800,26450,9753966500105800
j=9,813221,1,17077641000000000,0,0,44965,13225,17077641000044965
j=10,3256786,0,49503147200000000,1802100000000000,0,504000,126000,51305247200504000
j=10,3256786,1,65135720000000000,0,0,235620,69300,65135720000235620
j=11,1255704,0,18835560000000000,611100000000000,0,184000,46000,19446660000184000
j=11,1255704,1,29885755200000000,0,0,78200,23000,29885755200078200
j=12,2584745,0,28432195000000000,864300000000000,0,260000,65000,29296495000260000
j=12,2584745,1,51694900000000000,0,0,132600,39000,51694900000132600
j=13,104684,0,1099182000000000,37620000000000,0,13200,3300,1136802000013200
j=13,104684,1,2009932800000000,0,0,6000,1770,2009932800006000
j=14,429405,0,4294050000000000,303600000000000,0,80000,20000,4597650000080000
j=14,429405,1,7901052000000000,0,0,34000,10000,7901052000034000

t=36  
j=0,89004,0,890040000000000,20400000000000,0,4000,1000,910440000004000
j=0,89004,1,1637673600000000,0,0,1700,500,1637673600001700
j=1,107724,0,1637404800000000,20400000000000,0,4100,1100,1657804800004100
j=1,107724,1,2240659200000000,0,0,1870,550,2240659200001870
j=2,1655866,0,34442012800000000,769800000000000,0,192000,48000,35211812800192000
j=2,1655866,1,53981231600000000,0,0,114240,33600,53981231600114240
j=3,30878,0,308780000000000,20400000000000,0,4000,1000,329180000004000
j=3,30878,1,679316000000000,0,0,1700,500,679316000001700
j=4,17901901,0,179019010000000000,5953500000000000,0,1600000,400000,184972510001600000
j=4,17901901,1,350877259600000000,0,0,732000,216000,350877259600732000
j=5,644325,0,10309200000000000,274800000000000,0,76000,19000,10584000000076000
j=5,644325,1,15463800000000000,0,0,32300,9500,15463800000032300
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1118845,0,17901520000000000,557400000000000,0,132000,33000,18458920000132000
j=7,1118845,1,22376900000000000,0,0,56100,16500,22376900000056100
j=8,646619,0,9699285000000000,232800000000000,0,60000,15000,9932085000060000
j=8,646619,1,12932380000000000,0,0,28050,8250,12932380000028050
j=9,848171,0,9753966500000000,323610000000000,0,92000,23000,10077576500092000
j=9,848171,1,17811591000000000,0,0,39100,11500,17811591000039100
j=10,3436996,0,52242339200000000,1248000000000000,0,352000,88000,53490339200352000
j=10,3436996,1,68739920000000000,0,0,164560,48400,68739920000164560
j=11,1316814,0,19752210000000000,628500000000000,0,176000,44000,20380710000176000
j=11,1316814,1,31340173200000000,0,0,74800,22000,31340173200074800
j=12,2671175,0,29382925000000000,994200000000000,0,284000,71000,30377125000284000
j=12,2671175,1,53423500000000000,0,0,144840,42600,53423500000144840
j=13,108104,0,1135092000000000,22440000000000,0,4400,1100,1157532000004400
j=13,108104,1,2075596800000000,0,0,2000,590,2075596800002000
j=14,459765,0,4597650000000000,180900000000000,0,48000,12000,4778550000048000
j=14,459765,1,8459676000000000,0,0,20400,6000,8459676000020400

t=37  
j=0,91044,0,910440000000000,27900000000000,0,8000,2000,938340000008000
j=0,91044,1,1675209600000000,0,0,3400,1000,1675209600003400
j=1,109764,0,1668412800000000,20400000000000,0,4100,1100,1688812800004100
j=1,109764,1,2283091200000000,0,0,1870,550,2283091200001870
j=2,1732846,0,36043196800000000,742800000000000,0,188000,47000,36785996800188000
j=2,1732846,1,56490779600000000,0,0,111860,32900,56490779600111860
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,18497251,0,184972510000000000,5823300000000000,0,1548000,387000,190795810001548000
j=4,18497251,1,362546119600000000,0,0,708210,208980,362546119600708210
j=5,671805,0,10748880000000000,117000000000000,0,28000,7000,10865880000028000
j=5,671805,1,16123320000000000,0,0,11900,3500,16123320000011900
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1174585,0,18793360000000000,398700000000000,0,96000,24000,19192060000096000
j=7,1174585,1,23491700000000000,0,0,40800,12000,23491700000040800
j=8,669899,0,10048485000000000,170700000000000,0,36000,9000,10219185000036000
j=8,669899,1,13397980000000000,0,0,16830,4950,13397980000016830
j=9,876311,0,10077576500000000,436080000000000,0,110400,27600,10513656500110400
j=9,876311,1,18402531000000000,0,0,46920,13800,18402531000046920
j=10,3561796,0,54139299200000000,1107300000000000,0,288000,72000,55246599200288000
j=10,3561796,1,71235920000000000,0,0,134640,39600,71235920000134640
j=11,1379664,0,20694960000000000,332400000000000,0,88000,22000,21027360000088000
j=11,1379664,1,32836003200000000,0,0,37400,11000,32836003200037400
j=12,2770595,0,30476545000000000,819900000000000,0,232000,58000,31296445000232000
j=12,2770595,1,55411900000000000,0,0,118320,34800,55411900000118320
j=13,110144,0,1156512000000000,22440000000000,0,4400,1100,1178952000004400
j=13,110144,1,2114764800000000,0,0,2000,590,2114764800002000
j=14,477855,0,4778550000000000,48300000000000,0,12000,3000,4826850000012000
j=14,477855,1,8792532000000000,0,0,5100,1500,8792532000005100

t=38  
j=0,93834,0,938340000000000,27900000000000,0,8000,2000,966240000008000
j=0,93834,1,1726545600000000,0,0,3400,1000,1726545600003400
j=1,111804,0,1699420800000000,27900000000000,0,8200,2200,1727320800008200
j=1,111804,1,2325523200000000,0,0,3740,1100,2325523200003740
j=2,1807126,0,37588220800000000,709200000000000,0,192000,48000,38297420800192000
j=2,1807126,1,58912307600000000,0,0,114240,33600,58912307600114240
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,19079581,0,190795810000000000,5117100000000000,0,1472000,368000,195912910001472000
j=4,19079581,1,373959787600000000,0,0,673440,198720,373959787600673440
j=5,683505,0,10936080000000000,123300000000000,0,32000,8000,11059380000032000
j=5,683505,1,16404120000000000,0,0,13600,4000,16404120000013600
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1214455,0,19431280000000000,524100000000000,0,132000,33000,19955380000132000
j=7,1214455,1,24289100000000000,0,0,56100,16500,24289100000056100
j=8,686969,0,10304535000000000,184500000000000,0,44000,11000,10489035000044000
j=8,686969,1,13739380000000000,0,0,20570,6050,13739380000020570
j=9,914231,0,10513656500000000,284625000000000,0,82800,20700,10798281500082800
j=9,914231,1,19198851000000000,0,0,35190,10350,19198851000035190
j=10,3672526,0,55822395200000000,1161900000000000,0,340000,85000,56984295200340000
j=10,3672526,1,73450520000000000,0,0,158950,46750,73450520000158950
j=11,1412904,0,21193560000000000,474600000000000,0,136000,34000,21668160000136000
j=11,1412904,1,33627115200000000,0,0,57800,17000,33627115200057800
j=12,2852585,0,31378435000000000,718500000000000,0,184000,46000,32096935000184000
j=12,2852585,1,57051700000000000,0,0,93840,27600,57051700000093840
j=13,112184,0,1177932000000000,22440000000000,0,4400,1100,1200372000004400
j=13,112184,1,2153932800000000,0,0,2000,590,2153932800002000
j=14,482685,0,4826850000000000,68100000000000,0,24000,6000,4894950000024000
j=14,482685,1,8881404000000000,0,0,10200,3000,8881404000010200

t=39  
j=0,96624,0,966240000000000,27900000000000,0,8000,2000,994140000008000
j=0,96624,1,1777881600000000,0,0,3400,1000,1777881600003400
j=1,114594,0,1741828800000000,20400000000000,0,4100,1100,1762228800004100
j=1,114594,1,2383555200000000,0,0,1870,550,2383555200001870
j=2,1878046,0,39063356800000000,401700000000000,0,104000,26000,39465056800104000
j=2,1878046,1,61224299600000000,0,0,61880,18200,61224299600061880
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,19591291,0,195912910000000000,4787400000000000,0,1316000,329000,200700310001316000
j=4,19591291,1,383989303600000000,0,0,602070,177660,383989303600602070
j=5,695835,0,11133360000000000,191400000000000,0,60000,15000,11324760000060000
j=5,695835,1,16700040000000000,0,0,25500,7500,16700040000025500
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1266865,0,20269840000000000,458100000000000,0,108000,27000,20727940000108000
j=7,1266865,1,25337300000000000,0,0,45900,13500,25337300000045900
j=8,705419,0,10581285000000000,240300000000000,0,64000,16000,10821585000064000
j=8,705419,1,14108380000000000,0,0,29920,8800,14108380000029920
j=9,938981,0,10798281500000000,154215000000000,0,50600,12650,10952496500050600
j=9,938981,1,19718601000000000,0,0,21505,6325,19718601000021505
j=10,3788716,0,57588483200000000,939600000000000,0,272000,68000,58528083200272000
j=10,3788716,1,75774320000000000,0,0,127160,37400,75774320000127160
j=11,1460364,0,21905460000000000,453300000000000,0,132000,33000,22358760000132000
j=11,1460364,1,34756663200000000,0,0,56100,16500,34756663200056100
j=12,2924435,0,32168785000000000,791400000000000,0,228000,57000,32960185000228000
j=12,2924435,1,58488700000000000,0,0,116280,34200,58488700000116280
j=13,114224,0,1199352000000000,22440000000000,0,4400,1100,1221792000004400
j=13,114224,1,2193100800000000,0,0,2000,590,2193100800002000
j=14,489495,0,4894950000000000,117900000000000,0,40000,10000,5012850000040000
j=14,489495,1,9006708000000000,0,0,17000,5000,9006708000017000

t=40  
j=0,99414,0,994140000000000,20400000000000,0,4000,1000,1014540000004000
j=0,99414,1,1829217600000000,0,0,1700,500,1829217600001700
j=1,116634,0,1772836800000000,20400000000000,0,4100,1100,1793236800004100
j=1,116634,1,2425987200000000,0,0,1870,550,2425987200001870
j=2,1918216,0,39898892800000000,401700000000000,0,104000,26000,40300592800104000
j=2,1918216,1,62533841600000000,0,0,61880,18200,62533841600061880
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,20070031,0,200700310000000000,4573500000000000,0,1248000,312000,205273810001248000
j=4,20070031,1,393372607600000000,0,0,570960,168480,393372607600570960
j=5,714975,0,11439600000000000,179100000000000,0,52000,13000,11618700000052000
j=5,714975,1,17159400000000000,0,0,22100,6500,17159400000022100
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1312675,0,21002800000000000,294900000000000,0,72000,18000,21297700000072000
j=7,1312675,1,26253500000000000,0,0,30600,9000,26253500000030600
j=8,729449,0,10941735000000000,240300000000000,0,64000,16000,11182035000064000
j=8,729449,1,14588980000000000,0,0,29920,8800,14588980000029920
j=9,952391,0,10952496500000000,182505000000000,0,55200,13800,11135001500055200
j=9,952391,1,20000211000000000,0,0,23460,6900,20000211000023460
j=10,3882676,0,59016675200000000,833400000000000,0,244000,61000,59850075200244000
j=10,3882676,1,77653520000000000,0,0,114070,33550,77653520000114070
j=11,1505694,0,22585410000000000,293700000000000,0,96000,24000,22879110000096000
j=11,1505694,1,35835517200000000,0,0,40800,12000,35835517200040800
j=12,3003575,0,33039325000000000,758700000000000,0,212000,53000,33798025000212000
j=12,3003575,1,60071500000000000,0,0,108120,31800,60071500000108120
j=13,116264,0,1220772000000000,22440000000000,0,4400,1100,1243212000004400
j=13,116264,1,2232268800000000,0,0,2000,590,2232268800002000
j=14,501285,0,5012850000000000,106800000000000,0,36000,9000,5119650000036000
j=14,501285,1,9223644000000000,0,0,15300,4500,9223644000015300

t=41  
j=0,101454,0,1014540000000000,20400000000000,0,4000,1000,1034940000004000
j=0,101454,1,1866753600000000,0,0,1700,500,1866753600001700
j=1,118674,0,1803844800000000,20400000000000,0,4100,1100,1824244800004100
j=1,118674,1,2468419200000000,0,0,1870,550,2468419200001870
j=2,1958386,0,40734428800000000,438000000000000,0,116000,29000,41172428800116000
j=2,1958386,1,63843383600000000,0,0,69020,20300,63843383600069020
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,20527381,0,205273810000000000,4257900000000000,0,1160000,290000,209531710001160000
j=4,20527381,1,402336667600000000,0,0,530700,156600,402336667600530700
j=5,732885,0,11726160000000000,129300000000000,0,36000,9000,11855460000036000
j=5,732885,1,17589240000000000,0,0,15300,4500,17589240000015300
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1342165,0,21474640000000000,192900000000000,0,52000,13000,21667540000052000
j=7,1342165,1,26843300000000000,0,0,22100,6500,26843300000022100
j=8,753479,0,11302185000000000,219600000000000,0,52000,13000,11521785000052000
j=8,753479,1,15069580000000000,0,0,24310,7150,15069580000024310
j=9,968261,0,11135001500000000,318090000000000,0,82800,20700,11453091500082800
j=9,968261,1,20333481000000000,0,0,35190,10350,20333481000035190
j=10,3966016,0,60283443200000000,951300000000000,0,260000,65000,61234743200260000
j=10,3966016,1,79320320000000000,0,0,121550,35750,79320320000121550
j=11,1535064,0,23025960000000000,228300000000000,0,64000,16000,23254260000064000
j=11,1535064,1,36534523200000000,0,0,27200,8000,36534523200027200
j=12,3079445,0,33873895000000000,668700000000000,0,176000,44000,34542595000176000
j=12,3079445,1,61588900000000000,0,0,89760,26400,61588900000089760
j=13,118304,0,1242192000000000,22440000000000,0,4400,1100,1264632000004400
j=13,118304,1,2271436800000000,0,0,2000,590,2271436800002000
j=14,511965,0,5119650000000000,60600000000000,0,20000,5000,5180250000020000
j=14,511965,1,9420156000000000,0,0,8500,2500,9420156000008500

t=42  
j=0,103494,0,1034940000000000,20400000000000,0,4000,1000,1055340000004000
j=0,103494,1,1904289600000000,0,0,1700,500,1904289600001700
j=1,120714,0,1834852800000000,20400000000000,0,4100,1100,1855252800004100
j=1,120714,1,2510851200000000,0,0,1870,550,2510851200001870
j=2,2002186,0,41645468800000000,464700000000000,0,128000,32000,42110168800128000
j=2,2002186,1,65271263600000000,0,0,76160,22400,65271263600076160
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,20953171,0,209531710000000000,4992900000000000,0,1380000,345000,214524610001380000
j=4,20953171,1,410682151600000000,0,0,631350,186300,410682151600631350
j=5,745815,0,11933040000000000,121800000000000,0,32000,8000,12054840000032000
j=5,745815,1,17899560000000000,0,0,13600,4000,17899560000013600
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1361455,0,21783280000000000,326400000000000,0,80000,20000,22109680000080000
j=7,1361455,1,27229100000000000,0,0,34000,10000,27229100000034000
j=8,775439,0,11631585000000000,73500000000000,0,24000,6000,11705085000024000
j=8,775439,1,15508780000000000,0,0,11220,3300,15508780000011220
j=9,995921,0,11453091500000000,333615000000000,0,92000,23000,11786706500092000
j=9,995921,1,20914341000000000,0,0,39100,11500,20914341000039100
j=10,4061146,0,61729419200000000,957600000000000,0,268000,67000,62687019200268000
j=10,4061146,1,81222920000000000,0,0,125290,36850,81222920000125290
j=11,1557894,0,23368410000000000,402000000000000,0,116000,29000,23770410000116000
j=11,1557894,1,37077877200000000,0,0,49300,14500,37077877200049300
j=12,3146315,0,34609465000000000,751800000000000,0,212000,53000,35361265000212000
j=12,3146315,1,62926300000000000,0,0,108120,31800,62926300000108120
j=13,120344,0,1263612000000000,22440000000000,0,4400,1100,1286052000004400
j=13,120344,1,2310604800000000,0,0,2000,590,2310604800002000
j=14,518025,0,5180250000000000,54600000000000,0,16000,4000,5234850000016000
j=14,518025,1,9531660000000000,0,0,6800,2000,9531660000006800

t=43  
j=0,105534,0,1055340000000000,20400000000000,0,4000,1000,1075740000004000
j=0,105534,1,1941825600000000,0,0,1700,500,1941825600001700
j=1,122754,0,1865860800000000,20400000000000,0,4100,1100,1886260800004100
j=1,122754,1,2553283200000000,0,0,1870,550,2553283200001870
j=2,2048656,0,42612044800000000,312000000000000,0,80000,20000,42924044800080000
j=2,2048656,1,66786185600000000,0,0,47600,14000,66786185600047600
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,21452461,0,214524610000000000,3815100000000000,0,1036000,259000,218339710001036000
j=4,21452461,1,420468235600000000,0,0,473970,139860,420468235600473970
j=5,757995,0,12127920000000000,130800000000000,0,40000,10000,12258720000040000
j=5,757995,1,18191880000000000,0,0,17000,5000,18191880000017000
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1394095,0,22305520000000000,326400000000000,0,80000,20000,22631920000080000
j=7,1394095,1,27881900000000000,0,0,34000,10000,27881900000034000
j=8,782789,0,11741835000000000,110400000000000,0,36000,9000,11852235000036000
j=8,782789,1,15655780000000000,0,0,16830,4950,15655780000016830
j=9,1024931,0,11786706500000000,242190000000000,0,73600,18400,12028896500073600
j=9,1024931,1,21523551000000000,0,0,31280,9200,21523551000031280
j=10,4156906,0,63184971200000000,787200000000000,0,228000,57000,63972171200228000
j=10,4156906,1,83138120000000000,0,0,106590,31350,83138120000106590
j=11,1598094,0,23971410000000000,386400000000000,0,108000,27000,24357810000108000
j=11,1598094,1,38034637200000000,0,0,45900,13500,38034637200045900
j=12,3221495,0,35436445000000000,722100000000000,0,188000,47000,36158545000188000
j=12,3221495,1,64429900000000000,0,0,95880,28200,64429900000095880
j=13,122384,0,1285032000000000,22440000000000,0,4400,1100,1307472000004400
j=13,122384,1,2349772800000000,0,0,2000,590,2349772800002000
j=14,523485,0,5234850000000000,97200000000000,0,28000,7000,5332050000028000
j=14,523485,1,9632124000000000,0,0,11900,3500,9632124000011900

t=44  
j=0,107574,0,1075740000000000,20400000000000,0,4000,1000,1096140000004000
j=0,107574,1,1979361600000000,0,0,1700,500,1979361600001700
j=1,124794,0,1896868800000000,20400000000000,0,4100,1100,1917268800004100
j=1,124794,1,2595715200000000,0,0,1870,550,2595715200001870
j=2,2079856,0,43261004800000000,459900000000000,0,120000,30000,43720904800120000
j=2,2079856,1,67803305600000000,0,0,71400,21000,67803305600071400
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,21833971,0,218339710000000000,3824400000000000,0,1028000,257000,222164110001028000
j=4,21833971,1,427945831600000000,0,0,470310,138780,427945831600470310
j=5,771075,0,12337200000000000,81000000000000,0,24000,6000,12418200000024000
j=5,771075,1,18505800000000000,0,0,10200,3000,18505800000010200
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1426735,0,22827760000000000,211200000000000,0,56000,14000,23038960000056000
j=7,1426735,1,28534700000000000,0,0,23800,7000,28534700000023800
j=8,793829,0,11907435000000000,60600000000000,0,20000,5000,11968035000020000
j=8,793829,1,15876580000000000,0,0,9350,2750,15876580000009350
j=9,1045991,0,12028896500000000,318090000000000,0,82800,20700,12346986500082800
j=9,1045991,1,21965811000000000,0,0,35190,10350,21965811000035190
j=10,4235626,0,64381515200000000,751800000000000,0,212000,53000,65133315200212000
j=10,4235626,1,84712520000000000,0,0,99110,29150,84712520000099110
j=11,1636734,0,24551010000000000,259200000000000,0,76000,19000,24810210000076000
j=11,1636734,1,38954269200000000,0,0,32300,9500,38954269200032300
j=12,3293705,0,36230755000000000,688200000000000,0,176000,44000,36918955000176000
j=12,3293705,1,65874100000000000,0,0,89760,26400,65874100000089760
j=13,124424,0,1306452000000000,0,0,0,0,1306452000000000
j=13,124424,1,2388940800000000,0,0,0,0,2388940800000000
j=14,533205,0,5332050000000000,60600000000000,0,20000,5000,5392650000020000
j=14,533205,1,9810972000000000,0,0,8500,2500,9810972000008500

t=45  
j=0,109614,0,1096140000000000,20400000000000,0,4000,1000,1116540000004000
j=0,109614,1,2016897600000000,0,0,1700,500,2016897600001700
j=1,126834,0,1927876800000000,0,0,0,0,1927876800000000
j=1,126834,1,2638147200000000,0,0,0,0,2638147200000000
j=2,2125846,0,44217596800000000,461400000000000,0,124000,31000,44678996800124000
j=2,2125846,1,69302579600000000,0,0,73780,21700,69302579600073780
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
j=4,22216411,0,222164110000000000,3345600000000000,0,888000,222000,225509710000888000
j=4,22216411,1,435441655600000000,0,0,406260,119880,435441655600406260
j=5,779175,0,12466800000000000,68700000000000,0,16000,4000,12535500000016000
j=5,779175,1,18700200000000000,0,0,6800,2000,18700200000006800
j=6,75008,0,1125120000000000,0,0,0,0,1125120000000000
j=6,75008,1,1500160000000000,0,0,0,0,1500160000000000
j=7,1447855,0,23165680000000000,326400000000000,0,80000,20000,23492080000080000
j=7,1447855,1,28957100000000000,0,0,34000,10000,28957100000034000
j=8,799889,0,11998335000000000,48300000000000,0,12000,3000,12046635000012000
j=8,799889,1,15997780000000000,0,0,5610,1650,15997780000005610
j=9,1073651,0,12346986500000000,173880000000000,0,50600,12650,12520866500050600
j=9,1073651,1,22546671000000000,0,0,21505,6325,22546671000021505
j=10,4310806,0,65524251200000000,657000000000000,0,176000,44000,66181251200176000
j=10,4310806,1,86216120000000000,0,0,82280,24200,86216120000082280
j=11,1662654,0,24939810000000000,346800000000000,0,84000,21000,25286610000084000
j=11,1662654,1,39571165200000000,0,0,35700,10500,39571165200035700
j=12,3362525,0,36987775000000000,330900000000000,0,84000,21000,37318675000084000
j=12,3362525,1,67250500000000000,0,0,42840,12600,67250500000042840
j=13,124424,0,1306452000000000,0,0,0,0,1306452000000000
j=13,124424,1,2388940800000000,0,0,0,0,2388940800000000
j=14,539265,0,5392650000000000,48300000000000,0,12000,3000,5440950000012000
j=14,539265,1,9922476000000000,0,0,5100,1500,9922476000005100

t=46  
j=0,111654,0,1116540000000000,20400000000000,0,4000,1000,1136940000004000
j=0,111654,1,2054433600000000,0,0,1700,500,2054433600001700
j=1,126834,0,1927876800000000,0,0,0,0,1927876800000000
j=1,126834,1,2638147200000000,0,0,0,0,2638147200000000
j=2,2171986,0,45177308800000000,372900000000000,0,92000,23000,45550208800092000
j=2,2171986,1,70806743600000000,0,0,54740,16100,70806743600054740
j=3,32918,0,329180000000000,0,0,0,0,329180000000000
j=3,32918,1,724196000000000,0,0,0,0,724196000000000
